檔名,原始網址,截圖網址,備註
100_10-11_bus.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/7fbe68f2-a9b3-4bf5-9c17-e067932b2aff/dc68ab33ba4aac2c772bff2d09d842d8,遊覽車專案勞檢
101_02-03_tech.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/087d05fe-5f3c-4c0a-8b7d-9e6757f316b8/f1592904d333c9b465ee9905c6795655,高科技製造業專案
101_05-06.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/1af7a7bb-c3fe-4e7c-a756-fbe71d90295a/52f69b318aaced0281c8ee4cf2256b46
101_07-08.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/e42ad3c4-4268-4dae-a830-55ad02a940d7/c2de938e6b95dba404056c9c62e83b14
101_09-10.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/5045a120-495d-44b6-8fda-725ea3057106/3f3510bcea45711570895b8da572cd98
101_11-101_12.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/pub/view/nansenat16/no-LSA/14aecd57-748b-45dd-af97-632cbfc6ecaf?locale=zh_TW#st=p&n=14aecd57-748b-45dd-af97-632cbfc6ecaf
101_bus.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/pub/view/nansenat16/no-LSA/14aecd57-748b-45dd-af97-632cbfc6ecaf?locale=zh_TW#st=p&n=14aecd57-748b-45dd-af97-632cbfc6ecaf,國道客運暨遊覽車業
102_01-02.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/pub/view/nansenat16/no-LSA/f9618bb0-3fba-4cf9-b8ba-deb2c4a44ccf?locale=zh_TW#b=58467a7a-2e6a-4327-ad9b-3f90780787e1&st=p&n=38aa5749-6de5-461b-9f9f-bf0ed2ea0cec
102_03-04.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/view/6596fb46-a8a8-4ddb-a9ca-458a31fef6cd?shard=s129
102_03-04-bus.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/view/6596fb46-a8a8-4ddb-a9ca-458a31fef6cd?shard=s129,遊覽車專案
102_03-04_market.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/view/6596fb46-a8a8-4ddb-a9ca-458a31fef6cd?shard=s129,量販店專案
102_05-06.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/ad891906-8982-496a-b487-fc66822c805b/cc0c9ebe55fd0e809ee467efcda9b9f8
102_07-08.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/ad891906-8982-496a-b487-fc66822c805b/cc0c9ebe55fd0e809ee467efcda9b9f8
102_care.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/85793603-bcb2-47eb-9f36-45ab980a8163/b731f8d7899ee59c6f3750a95daa7382,照護專案
102_hospital.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/ad891906-8982-496a-b487-fc66822c805b/cc0c9ebe55fd0e809ee467efcda9b9f8,醫療專案資料
102_young.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/85793603-bcb2-47eb-9f36-45ab980a8163/b731f8d7899ee59c6f3750a95daa7382,青年專案
102_09-10.csv,http://www.labor.ntpc.gov.tw/_file/1075/SG/48275/D.html,https://www.evernote.com/shard/s129/sh/34cedcda-38f4-43d6-9b18-1abd614e30f3/8559535379206a87a425dea57a4cb0ea
