公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
104/05/05,104/03/06,府勞動字第10338975100號,財團法人世新大學,吳永乾,勞動基準法第23條第1項;勞動基準法第30條第5項,工資未定期給付勞工。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/06,府勞動字第10338996700號,夯艇堡國際餐飲有限公司,陳德芳,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工作時間超過法令規定。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/09,府勞動字第10338326500號,力山保全股份有限公司,楊居淳,勞動基準法第38條;勞動基準法第32條第2項;勞動基準法第36條,未依規定給予特別休假。;延長工作時間超過法令規定。;每七日中未有一日之休息作為例假。,
104/05/05,104/03/09,府勞動字第10338326900號,周美代(即京都飯店),,勞動基準法第30條第1項;勞動基準法第32條第1項;勞動基準法第39條;勞動基準法第49條第1項,正常工作時間超過法令規定。;延長工作時間不符法定要件。;假日工資未給或於休假日工作未依規定加給薪資。;未經勞資會議同意使女性勞工於午後10時至翌晨6時之時間內工作。,
104/05/05,104/03/09,府勞動字第10430923300號,東森警備保全股份有限公司,陳森材,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定。每七日中未有一日之休息作為例假。,
104/05/05,104/03/09,府勞動字第10430038300號,饗賓餐旅事業股份有限公司,陳啟昌,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資。;每七日中未有一日之休息作為例假。,
104/05/05,104/03/09,府勞動字第10430095700號,德嘉醫療器材科技股份有限公司,童小英,勞動基準法第9條第1項;勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第38條;勞動基準法第39條,違反規定訂定定期契約。;工資未全額直接給付勞工。;延長工作時間未依規定加給工資。;正常工作時間超過法令規定。;延長工作時間超過法令規定。;未依規定給予特別休假。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/09,府勞動字第10338976900號,正和機電技術工程有限公司,林佑珊,勞動基準法第23條第2項;勞動基準法第32條第2項,未依規定置備工資清冊。;延長工作時間超過法令規定。,
104/05/05,104/03/11,府勞動字第10338356300號,東海保全股份有限公司,佐佐木義祐,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資。;每七日中未有一日之休息作為例假。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/11,府勞動字第10338356100號,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,潘良惜,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/11,府勞動字第10430044300號,宸希有限公司,江衍茂,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/12,府勞動字第10430922700號,吳國強(即老哥點心店),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/12,府勞動字第10431513900號,禪風茶趣有限公司,許祖云,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/12,府勞動字第10430923400號,楊泉,,勞動基準法第59條第1項第4款,勞工因遭遇職災而致死亡、殘廢、傷害或疾病時，雇主未依規定予以補償。,
104/05/05,104/03/12,府勞動字第10430025300號,臺北市私立義光育幼院,胡李世美,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/12,府勞動字第10430025100號,鄭曼蕙（即誠記小吃店）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/12,府勞動字第10430088800號,孚伸實業有限公司,黃蕙玲,勞動基準法第38條,未依規定給予特別休假。,
104/05/05,104/03/13,府勞動字第10430028200號,夢公園有限公司,林志杰,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/13,府勞動字第10430031300號,台甄寵物事業有限公司,馮卉甄,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/13,府勞動字第10430028300號,永昇國際開發股份有限公司,林建成,勞動基準法第36條,每七日中未有一日之休息作為例假。,
104/05/05,104/03/13,府勞動字第10430088300號,阿原工作室股份有限公司,江榮原,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,正常工作時間超過法令規定。;每七日中未有一日之休息作為例假。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/13,府勞動字第10430050100號,南山人壽保險股份有限公司,郭文德,勞動基準法第35條,未依規定給予休息時間。,
104/05/05,104/03/16,府勞動字第10430035100號,中華系統整合股份有限公司,梁隆星,勞動基準法第23條第1項,工資未定期給付勞工。,
104/05/05,104/03/16,府勞動字第10430031600號,台灣日東電工股份有限公司,宮尾圭一,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/16,府勞動字第10430282500號,財團法人臺北市私立光仁國民小學,龍玉琴,勞動基準法第30條第5項;勞動基準法第38條,未依規定置備勞工出勤紀錄表。;未依規定給予特別休假。,
104/05/05,104/03/16,府勞動字第10430034500號,喬信保全股份有限公司,蘇雅頌,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/16,府勞動字第10338826700號,聯強國際股份有限公司,苗豐強,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定。;每七日中未有一日之休息作為例假。,
104/05/05,104/03/17,府勞動字第10338635300號,綠德光電股份有限公司,吳明儒,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/17,府勞動字第10338630700號,雅登廚飾國際有限公司,曾俊源,勞動基準法第37條,依規定應放假之日未予休假。,
104/05/05,104/03/17,府勞動字第10338630800號,荷蘭商惠知股份有限公司台灣分公司,史都普Johannes Ferdinand Stoop,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/18,府勞動字第10430044000號,張紹沛（即國泰動物醫院）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/18,府勞動字第10430043300號,尼爾森行銷研究顧問股份有限公司,黃石松,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/18,府勞動字第10430043500號,張哲誠（即古亭動物醫院）,,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/18,府勞動字第10338641600號,財團法人臺北歐洲學校,陳長文,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/18,府勞動字第10431165400號,朱江圖書有限公司,朱迪蕊,勞動基準法第23條第1項,工資未定期給付勞工。,
104/05/05,104/03/18,府勞動字第10430065000號,世茂生醫有限公司,王聖仁,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項,工資未全額直接給付勞工。;延長工作時間未依規定加給工資。;延長工作時間不符法定要件。;延長工作時間超過法令規定。,
104/05/05,104/03/18,府勞動字第10430673200號,臺銀人壽保險股份有限公司,陳素甜,勞動基準法第9條第1項,違反規定訂定定期契約。,
104/05/05,104/03/18,府勞動字第10430044500號,寵物王國有限公司,蘇方誠,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/05/05,104/03/18,府勞動字第10430044400號,彭園湘菜館有限公司,詹勝奎,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/05/05,104/03/18,府勞動字第10430043900號,永健工程顧問有限公司,張永發,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/05/05,104/03/18,府勞動字第10430061200號,全國加油站股份有限公司景美加油站,賴正時,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第5項,工資未全額直接給付勞工。;延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/19,府勞動字第10430044200號,致寶工程有限公司,林士豪,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/19,府勞動字第10430043600號,聯盛物流有限公司,范俊,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/19,府勞動字第10430043700號,聯傑咖啡事業股份有限公司,黃崇適,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/19,府勞動字第10430043400號,群暉科技股份有限公司,翁英暉,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/20,府勞動字第10430070600號,厚普有限公司,黃俊銘,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/20,府勞動字第10338646700號,上清有限公司,上清有限公司,勞動基準法第21條第1項,未達基本工資。,
104/05/05,104/03/20,府勞動字第10431152400號,頂響能多潔股份有限公司,柯保羅,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。,
104/05/05,104/03/20,府勞動字第10430050000號,三石國際開發股份有限公司,陳漢銓,勞動基準法第24條;勞動基準法第30條第5項,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/20,府勞動字第10338691100號,晶綺科技股份有限公司,熊家麒,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/05/05,104/03/20,府勞動字第10430088900號,漢記股份有限公司,楊維漢,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/20,府勞動字第10430282800號,香港商馬雅餐飲股份有限公司,施俊彥,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/05/05,104/03/20,府勞動字第10430282600號,台灣寵物世界股份有限公司,陳培中,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/20,府勞動字第10430049700號,法樂有限公司,李依錫,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/23,府勞動字第10431151900號,金鹿服裝工業股份有限公司,呂修平,勞動基準法第24條;勞動基準法第38條,延長工作時間未依規定加給工資。;未依規定給予特別休假。,
104/05/05,104/03/23,府勞動字第10430050200號,功得電子工業股份有限公司,邱鴻智,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。,
104/05/05,104/03/23,府勞動字第10430054200號,九和汽車股份有限公司,宗成道,勞動基準法第21條第1項;勞動基準法第39條,未達基本工資。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/23,府勞動字第10430054300號,紘昇健康事業股份有限公司,張嘉驊,勞動基準法第36條,每七日中未有一日之休息作為例假。,
104/05/05,104/03/23,府勞動字第10430049800號,國聯保全股份有限公司,楊居淳,勞動基準法第36條,每七日中未有一日之休息作為例假。,
104/05/05,104/03/23,府勞動字第10430049600號,大英音樂有限公司,曾春嬌,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/23,府勞動字第10338680900號,財團法人國土規劃及不動產資訊中心,陳明吉,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。,
104/05/05,104/03/24,府勞動字第10338690000號,兩岸四地三創有限公司,黃佩儀,勞動基準法第22條第2項;勞動基準法第30條第5項,工資未全額直接給付勞工。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/24,府勞動字第10338691000號,友友實業股份有限公司,潘仁德,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工作時間超過法令規定。;延長工作時間超過法令規定。,
104/05/05,104/03/24,府勞動字第10430065300號,馭通網股份有限公司,廖澤民,勞動基準法第23條第1項,工資未定期給付勞工。,
104/05/05,104/03/24,府勞動字第10430037600號,捷孚凱行銷研究顧問有限公司,黎慧馨,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。;延長工作時間超過法令規定。,
104/05/05,104/03/24,府勞動字第10430061100號,武哥有限公司,顏震武,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/05/05,104/03/24,府勞動字第10338689600號,元鼎國際企業股份有限公司,林明祥,勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第38條,延長工作時間超過法令規定。;每七日中未有一日之休息作為例假。;未依規定給予特別休假。,
104/05/05,104/03/25,府勞動字第10430058100號,東區商務中心有限公司,游雅惠,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/25,府勞動字第10430058000號,雲雀國際股份有限公司,田中基,勞動基準法第38條,未依規定給予特別休假。,
104/05/05,104/03/25,府勞動字第10338754400號,龔玲慧（即臺北市私立豐橋美語短期補習班）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/25,府勞動字第10430057900號,砌禾數位動畫有限公司,王俊雄,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/25,府勞動字第10430057800號,安捷達顧問股份有限公司,孟瑞斯,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/26,府勞動字第10431602300號,蓉宏股份有限公司,葉長松,勞動基準法第30條第1項;勞動基準法第39條,正常工作時間超過法令規定。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/26,府勞動字第10430923500號,李美玲（即全民連鎖動物醫院總院）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/26,府勞動字第10430073200號,英屬維京群島商高寶國際有限公司台灣分公司,朱凱蕾,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/05/05,104/03/26,府勞動字第10431124100號,吳潔螢（即正發企業社),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/26,府勞動字第10338803400號,我們好好股份有限公司,馮惠芸,勞動基準法第30條第1項;勞動基準法第37條,正常工作時間超過法令規定。;依規定應放假之日未予休假。,
104/05/05,104/03/26,府勞動字第10430078200號,艾恩傑國際行銷有限公司,萬蕙茹,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第39條,工資未全額直接給付勞工。;工資未定期給付勞工。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/26,府勞動字第10431596800號,高茂仁（即伊甸動物醫院）,,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/05/05,104/03/26,府勞動字第10430067900號,崑碁電腦股份有限公司,翁俊楠,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/05/05,104/03/26,府勞動字第10430096300號,美安有限公司,曾美珠,勞動基準法第36條;勞動基準法第39條,每七日中未有一日之休息作為例假。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/26,府勞動字第10430070900號,春天酒店股份有限公司,林中民,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/05/05,104/03/26,府勞動字第10338812800號,聯華娛樂飛線傳播事業股份有限公司,于施梅枝,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/26,府勞動字第10430083400號,台北市機車服務業職業工會,林榮基,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/26,府勞動字第10338803500號,好味全市集股份有限公司,葉裕清,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。,
104/05/05,104/03/26,府勞動字第10338790100號,光泉食品股份有限公司,汪林祥,勞動基準法第36條,每七日中未有一日之休息作為例假。,
104/05/05,104/03/26,府勞動字第10338803600號,北達汽車股份有限公司,王中和,勞動基準法第30條第1項;勞動基準法第37條,正常工作時間超過法令規定。;依規定應放假之日未予休假。,
104/05/05,104/03/26,府勞動字第10430065500號,香港商世界健身事業有限公司,柯約翰,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/26,府勞動字第10430065900號,韓商淘氣貓股份有限公司,梁盛宇,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工作時間超過法令規定。;未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/26,府勞動字第10430315000號,翰辰設計有限公司,施忠年,勞動基準法第27條,限期令其改善仍未改善。,
104/05/05,104/03/27,府勞動字第10400285000號,拿帕里股份有限公司,陳翔立,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/30,府勞動字第10430073100號,聯馥食品股份有限公司,江文喜,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/30,府勞動字第10430065100號,財團法人台北基督教女青年會,鄭惠玲,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第39條,延長工作時間未依規定加給工資。;正常工作時間超過法令規定。;延長工作時間超過法令規定。;假日工資未給或於休假日工作未依規定加給工資。,
104/05/05,104/03/30,府勞動字第10143007070號,臺北市家事服務業職業工會,高美玉,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/30,府勞動字第10430071100號,台北市視聽服務業職業工會,李耀明,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/05/05,104/03/31,府勞動字第10338804300號,廖欣蘭（即咖啡捌拾捌咖啡專賣店）,,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/05/05,104/03/31,府勞動字第10432246600號,赫徠森國際企業有限公司,深町政則,勞動基準法第22條第2項;勞動基準法第24條,工資未全額直接給付勞工。;延長工作時間未依規定加給工資。,勞動部104年3月12日勞動法訴字第1030023194號訴願駁回
104/05/05,104/03/31,府勞動字第10338804100號,日藥本舖股份有限公司,謝德璋,勞動基準法第30條第1項,正常工作時間超過法令規定。,勞動部104年3月12日勞動法訴字第1030030843號訴願駁回

