公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
104/09/07,104/07/17,府勞動字第10434825700號,南亞塑膠工業股份有限公司,吳嘉昭,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/09/07,104/07/20,府勞動字第10401093600號,巨廷工程顧問股份有限公司,許勝田,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/09/07,104/07/21,府勞動字第10432235400號,台寶實業股份有限公司,劉忠義,勞動基準法第55條第1項,未依規定給予退休金,
104/09/07,104/07/21,府勞動字第10432238700號,天旅旅行社股份有限公司,黃穎臻,勞動基準法第7條第1項,未置備勞工名卡,
104/09/07,104/07/21,府勞動字第10433357400號,中化生醫科技股份有限公司,王勳聖,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/09/07,104/07/22,府勞動字第10434971100號,漁拓企業股份有限公司,曾木坤,勞動基準法第35條,繼續工作4小時至少應有30分休息,
104/09/07,104/07/22,府勞動字第10401097800號,臺北市立聯合醫院,黃勝堅,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/09/07,104/07/22,府勞動字第10434838900號,鬍鬚張股份有限公司,,勞動基準法第36條,每七日中未有一日之休息作為例假。,
104/09/07,104/07/22,府勞動字第10433395000號,多維空間資訊有限公司,簡明正,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表。,
104/09/07,104/07/23,府勞動字第10433570000號,林建弘（即建弘雞肉飯店）,,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/09/07,104/07/23,府勞動字第10434835000號,蔚思品牌管理有限公司,方碩蔚,勞動基準法第22條第2項,工資未全額直接給付勞工。,
104/09/07,104/07/24,府勞動字第10432241200號,美而快實業有限公司,廖承豪,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/09/07,104/07/24,府勞動字第10434722600號,貿友展覽事業股份有限公司,劉苑玲,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/09/07,104/07/24,府勞動字第10433424400號,仙妮蕾德餐旅管理有限公司,陳得福,勞動基準法第24條,延長工作時間未依規定加給工資。,
104/09/07,104/07/24,府勞動字第10408193500號,財團法人中央畜產會,王政騰,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/09/07,104/07/24,府勞動字第10434834800號,陳谷蒨(即美膜安工作坊),,勞動基準法第32條第2項,延長工作時間超過法令規定。,
104/09/07,104/07/24,府勞動字第10433383300號,台灣勞碁商城實業股份有限公司,廖冠鈞,勞動基準法第22條第2項,工資未全額直接給付勞工。,

