公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
104/10/05,104/08/20,府勞動字第10436490000號,咖碼股份有限公司,許建珠,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/10/05,104/08/21,府勞動字第10435840000號,夠麻吉股份有限公司,吳怡霖,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/21,府勞動字第10434776600號,泰清企業股份有限公司,魏秀夫,勞動基準法第38條,未依規定給予特別休假,
104/10/05,104/08/21,府勞動字第10434767200號,台灣聯通停車場開發股份有限公司,林文仁,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/21,府勞動字第10434780400號,香港商港大有限公司台灣分公司,朱兆明,勞動基準法第24條。;勞動基準法第36條。;勞動基準法第37條。,延長工作時間未依規定加給工資。;每七日中未有一日之休息作為例假。;依規定應放假之日未予休假。,
104/10/05,104/08/21,府勞動字第10434780600號,雅光有限公司,廖全平,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/10/05,104/08/21,府勞動字第10433575200號,食創稻庭國際股份有限公司,林文雄,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/10/05,104/08/21,府勞動字第10435907900號,偉麗管理顧問股份有限公司,小竹由美子,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/21,府勞動字第10435849200號,德嘉醫療器材科技股份有限公司,童小英,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/10/05,104/08/21,府勞動字第10434781000號,項依有限公司,吳昭樺,勞動基準法第22條第2項。;勞動基準法第24條。;勞動基準法第32條第1項。;勞動基準法第32條第2項。,工資未全額給付給勞工。;延長工作時間未依規定加給工資。;延長工作時間不符法定要件。;延長工作時間超過法令規定。,
104/10/05,104/08/21,府勞動字第10434568900,蓬達貨運有限公司,邱登山,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/10/05,104/08/21,府勞動字第10434569000,和昇休閒開發股份有限公司,禹介民,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/10/05,104/08/24,府勞動字第10435908900號,三和汽車股份有限公司,宗成功,勞動基準法第24條。;勞動基準法第35條。;勞動基準法第39條。,延長工作時間未依規定加給工資。;繼續工作4小時至少應有30分休息。;假日工資未給或於休假日工作未依規定加給工資。,
104/10/05,104/08/24,府勞動字第10414046400號,合作金庫商業銀行股份有限公司,廖燦昌,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/24,府勞動字第10435856200號,英屬維京群島商富董股份有限公司台灣分公司,劉美金,勞動基準法第37條。;勞動基準法第49條第1項,依規定應放假之日未予休假。;未經勞資會議同意使女性勞工於午後10時至翌晨6時之時間內工作,
104/10/05,104/08/24,府勞動字第10433574000號,築伸家具有限公司,黃麗雪,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/24,府勞動字第10401250300,大都會汽車客運股份有限公司,惠肇洪,勞動基準法第32條第2項,延長工作時間超過法令規定,
104/10/05,104/08/24,府勞動字第10435856100號,優技企業有限公司,沈居萬,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/10/05,104/08/24,府勞動字第10434767400號,吳書德（及沅熹科技行）,,勞動基準法第30條第1項,正常工作時間超過法令規定。,
104/10/05,104/08/24,府勞動字第10434784400號,慈星實業有限公司,呂淵霖,勞動基準法第24條,延長工作時間未依規定加給工資,
104/10/05,104/08/25,府勞動字第10434569100號,安聯速運有限公司,秋月霞,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/10/05,104/08/25,府勞動字第10434781400號,光寶科技股份有限公司,宋恭源,勞動基準法第24條。;勞動基準法第32條第2項。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。,
104/10/05,104/08/25,府勞動字第10434780900號,惠明事業有限公司,楊玉杰,勞動基準法第30條第1項,正常工作時間超過法令規定。,

