公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/12/30,105/10/06,北市勞動字第10535443900號,稻田營造有限公司,王照玉,勞動基準法第30條第6項;勞動基準法第36條,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假,
105/12/30,105/10/06,北市勞動字第10535415600號,沛博科技股份有限公司,林?涵,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/06,北市勞動字第10538344000號,安般念國際有限公司,洪健鈞,勞動基準法第22條第2項,工資未全額給付給勞工,
105/12/30,105/10/07,北市勞動字第10535475700號,瑞緯整合傳播股份有限公司,謝閔瑜,勞動基準法第30條第6項;勞動基準法第36條,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假,
105/12/30,105/10/07,北市勞動字第10535457400號,制作空間室內裝修設計工程股份有限公司,高弘樹,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/07,北市勞動字第10542579700號,兆盈工程股份有限公司,黃通良,勞動基準法第22條第2項,工資未全額給付給勞工,
105/12/30,105/10/07,北市勞動字第10530355000號,蘇黎世產物保險股份有限公司,鄭林經,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/07,北市勞動字第10535467000號,亞梭傢俬國際有限公司,陳國宏,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/12/30,105/10/11,北市勞動字第10535444300號,振紳國際洋行實業有限公司,洪珍,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/11,北市勞動字第10530439400號,博匠室內裝修工程股份有限公司,方政文,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/12/30,105/10/11,北市勞動字第10535478600號,林南(即鼐駿焢肉飯),,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第37條,正常工時超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/12/30,105/10/11,北市勞動字第10530353800號,威志企管顧問股份有限公司,吉本康志,勞動基準法第22條第2項;勞動基準法第30條第5項,工資未全額給付給勞工;未依規定置備勞工出勤紀錄,
105/12/30,105/10/11,北市勞動字第10535479400號,香港商雅虎資訊股份有限公司台灣分公司,鄒開蓮,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/11,北市勞動字第10535476800號,安華機電工程股份有限公司,張松鑌,勞動基準法第30條第5項;勞動基準法第32條第1項,未依規定置備勞工出勤紀錄;延長勞工工作時間未經工會或勞資會議同意,
105/12/30,105/10/11,北市勞動字第10535464900號,橙美科技股份有限公司,潘俊鳴,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/11,北市勞動字第10535467200號,李奧貝納股份有限公司,黃麗燕,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/11,北市勞動字第10530439200號,長佳開發股份有限公司,郭惠妮,勞動基準法第30條第1項,正常工時超過法令規定,
105/12/30,105/10/11,北市勞動字第10535480200號,永易天風有限公司,永易雄樹,勞動基準法第21條第1項,未達基本工資,
105/12/30,105/10/11,北市勞動字第10535465800號,臺北市私立赫哲文理短期補習班,林惠瑛,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/11,北市勞動字第10535471900號,香菇王股份有限公司,王義郎,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/11,北市勞動字第10542609900號,優美股份有限公司,百平投資股份有限公司（代表人：徐燕春）,勞動基準法第56條第2項,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥,
105/12/30,105/10/11,北市勞動字第10535416400號,安永聯合會計師事務所,王金來,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/11,北市勞動字第10535455500號,宜誠資訊股份有限公司,辛志鵬,勞動基準法第9條第1項;勞動基準法第24條,以定期契約雇用勞工從事繼續性工作;延長工作時間未依規定加給工資,
105/12/30,105/10/11,北市勞動字第10535413800號,台灣薩莉亞餐飲股份有限公司,高田和彥,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/12,北市勞動字第10535480400號,數位樂活國際有限公司,蔡嘉傑,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/12,北市勞動字第10535501100號,樺霖有限公司,梁文鎮,勞動基準法第30條第5項;勞動基準法第36條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/12/30,105/10/12,北市勞動字第10535474700號,劉培森(即劉培森建築師事務所),,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/12,北市勞動字第10542610300號,長興電機股份有公司,陳照美,勞動基準法第56條第2項,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥,
105/12/30,105/10/12,北市勞動字第10538357100號,桃美股份有限公司,方剛,勞動基準法第38條,未依規定給予特別休假,
105/12/30,105/10/12,北市勞動字第10538356500號,揚昇保全股份有限公司,魏偉恩,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/12,北市勞動字第10538357200號,富利國際證券投資顧問股份有限公司,周經翔,勞動基準法第21條第1項,未達基本工資,
105/12/30,105/10/13,北市勞動字第10530438800號,橙色數位股份有限公司,蔡有橙,勞動基準法第30條第5項;勞動基準法第80條,未依規定置備勞工出勤紀錄;拒絕、規避或阻撓勞工檢查員依法執行職務,
105/12/30,105/10/13,北市勞動字第10542281400號,家福股份有限公司,貝賀名,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/14,北市勞動字第10535475800號,宏文管理顧問有限公司,劉玥潁,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/14,北市勞動字第10530354500號,京原國際股份有限公司,李俊琳,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/14,北市勞動字第10535500500號,宥閎企業有限公司,徐培基,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/14,北市勞動字第10535476900號,頌易禾多元行銷有限公司,林靖杰,勞動基準法第21條第1項,未達基本工資,
105/12/30,105/10/14,北市勞動字第10535487800號,環球運動行銷股份有限公司,陳鈺琪,勞動基準法第23條第1項,工資未定期給付勞工,
105/12/30,105/10/14,北市勞動字第10535504900號,門得揚科技股份有限公司,陳國恩,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/14,北市勞動字第10535505000號,門德揚拍賣股份有限公司,陳國恩,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/17,北市勞動字第10538583900號,樂到家國際娛樂股份有限公司,朱漢光,勞動基準法第24條;勞動基準法第30條第6項,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/12/30,105/10/17,北市勞動字第10535489800號,臺灣航勤股份有限公司,董孝行,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/18,北市勞動字第10542268600號,方慎股份有限公司,吳起鳳,勞動基準法第23條第1項,工資未定期給付勞工,
105/12/30,105/10/19,北市勞動字第10535494900號,啟藝文化創意有限公司,梁浩軒,勞動基準法第24條;勞動基準法第49條第1項,延長工作時間未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/12/30,105/10/20,北市勞動字第10530354000號,台灣谷嘉美有限公司,伍明華,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/20,北市勞動字第10535492700號,東原文化事業有限公司,王培剛,勞動基準法第38條,未依規定給予特別休假,
105/12/30,105/10/21,北市勞動字第10542938500號,財團法人國語日報社,林昭賢,勞動基準法第30條第1項,正常工時超過法令規定,
105/12/30,105/10/21,北市勞動字第10535505300號,陳桂芳（即多柏思商號）,,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/21,北市勞動字第10535482600號,台灣王知股份有限公司,山田一希,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第37條,正常工時超過法令規定;延長工作時間超過法令規定;依規定應放假之日未予休假,
105/12/30,105/10/21,北市勞動字第10535467700號,向洋食品有限公司,韓文欽,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/21,北市勞動字第10538907100號,中天電視股份有限公司,馬詠睿,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/21,北市勞動字第10535486100號,昱泰機電技術顧問股份有限公司,張麗玉,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/21,北市勞動字第10538903200號,余義盛(即泰益鋼鋁工程行),,勞動基準法第59條第4款,未按規定給予職業災害死亡補償,
105/12/30,105/10/21,北市勞動字第10535492400號,港捷國際運通有限公司,陳筱芬,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/21,北市勞動字第10535514800號,馬惠美(即承業法律事務所),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/21,北市勞動字第10535507500號,遊方科技股份有限公司,鄭宏森,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/21,北市勞動字第10535523200號,徐貴清(即老樹冰果店),,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/12/30,105/10/21,北市勞動字第10535433700號,國軍退除役官兵輔導委員會臺北市榮民服務處,鄭有諒,勞動基準法第35條,勞工繼續工作四小時未給予至少三十分鐘之休息,
105/12/30,105/10/21,北市勞動字第10535515300號,格連杜曼股份有限公司,?敏能,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/12/30,105/10/21,北市勞動字第10535487600號,達臻有限公司,林敏,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/21,北市勞動字第10542699200號,有根人力資源股份有限公司,余學穎,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定,
105/12/30,105/10/21,北市勞動字第10530354400號,星裕國際股份有限公司,林彥男,勞動基準法第22條第2項,工資未全額給付給勞工,
105/12/30,105/10/21,北市勞動字第10542319600號,蔡輝正,,勞動基準法第22條第2項,工資未全額給付給勞工,
105/12/30,105/10/24,北市勞動字第10535467400號,國立臺灣大學,楊泮池,勞動基準法第32條第1項;勞動基準法第49條第1項,延長勞工工作時間未經工會或勞資會議同意;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/12/30,105/10/24,北市勞動字第10538620300號,美商甲骨文有限公司台灣分公司,張永慶,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/12/30,105/10/24,北市勞動字第10535488100號,曾永信(即曾永信建築師事務所),,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/24,北市勞動字第10535498600號,芝恩精品有限公司,陳白雪,勞動基準法第30條第1項,正常工時超過法令規定,
105/12/30,105/10/24,北市勞動字第10535482800號,順怡旅行社股份有限公司,劉玉鵬,勞動基準法第22條第2項;勞動基準法第43條,工資未全額給付給勞工;未按規定給予勞工病假,
105/12/30,105/10/24,北市勞動字第10538907200號,中華電視股份有限公司,邵玉銘,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第39條,延長工作時間未依規定加給工資;正常工時超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/12/30,105/10/24,北市勞動字第10542938900號,壹傳媒電視廣播股份有限公司,練台生,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/24,北市勞動字第10530354700號,弘育聯合會計師事務所,蘇文鳳,勞動基準法第38條,未依規定給予特別休假,
105/12/30,105/10/25,北市勞動字第10538910400號,民間全民電視股份有限公司,田再庭,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定,
105/12/30,105/10/25,北市勞動字第10542230300號,緯來電視網股份有限公司,王郡,勞動基準法第24條;勞動基準法第30條第6項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;延長工作時間超過法令規定,
105/12/30,105/10/25,北市勞動字第10535494500號,英屬維京群島商品升健身股份有限公司台灣分公司,丘伊森,勞動基準法第23條第1項,工資未定期給付勞工,
105/12/30,105/10/25,北市勞動字第10535500900號,安合國際有限公司,謝樹東,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/12/30,105/10/25,北市勞動字第10535495000號,歐亞國際貨運物流股份有限公司,Luca Ferrara,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/25,北市勞動字第10535465000號,覺旅股份有限公司,張書豪,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/26,北市勞動字第10535506000號,倚彤設計工程有限公司,陳荺棋,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/26,北市勞動字第10535506300號,群豐保全股份有限公司,黃國哲,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/12/30,105/10/26,北市勞動字第10535434000號,潘誌誠(即欣欣旅店),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/26,北市勞動字第10538910500號,飛凡傳播股份有限公司,黃崧,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/26,北市勞動字第10535467300號,首善有限公司,袁世華,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/26,北市勞動字第10535466100號,譽盛數位科技有限公司,姜普紳,勞動基準法第30條第1項,正常工時超過法令規定,
105/12/30,105/10/26,北市勞動字第10538379200號,臺北市私立復興實驗高級中學,張碧娟,勞動基準法第38條,未依規定給予特別休假,
105/12/30,105/10/27,北市勞動字第10535520400號,周素芳(即臺北市私立來來幼兒園),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/27,北市勞動字第10535480600號,春樹科技股份有限公司,鄭景榮,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/12/30,105/10/27,北市勞動字第10538055300號,財團法人中央廣播電臺,曠湘霞,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/27,北市勞動字第10538381700號,冠宇國際電子股份有限公司,廖哲倫,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/27,北市勞動字第10530439500號,飛鳥國際旅行社有限公司,賴進國,勞動基準法第22條第2項,工資未全額給付給勞工,
105/12/30,105/10/27,北市勞動字第10538381800號,香港商赫士盟食品企業有限公司台灣分公司,葛世傑,勞動基準法第30條第6項;勞動基準法第32條第2項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;延長工作時間超過法令規定,
105/12/30,105/10/28,北市勞動字第10538910300號,正聲廣播股份有限公司,劉本善,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定,
105/12/30,105/10/28,北市勞動字第10535486500號,三民書局股份有限公司,劉振強,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/28,北市勞動字第10535488400號,派翠克餐飲有限公司,范姜群煜,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/12/30,105/10/28,北市勞動字第10535466700號,財團法人正德社會福利慈善基金會,吳淑貞,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/12/30,105/10/31,北市勞動字第10535505200號,社團法人中華數位內容發展協會,洪川富,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/12/30,105/10/31,北市勞動字第10535499400號,優仕股份有限公司,林保雍,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/12/30,105/10/31,北市勞動字第10538909900號,財團法人慈濟傳播人文志業基金會,釋證嚴,勞動基準法第24條,延長工作時間未依規定加給工資,
105/12/30,105/10/31,北市勞動字第10538904500號,豪宅家事清潔有限公司,李世偉,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,

