公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
104/12/14,104/09/28,府勞動字第10435022800號,華得廣告事業股份有限公司,葉雪元,勞動基準法第7條。;勞動基準法第24條。;勞動基準法第32條第1項。;勞動基準法第32條第2項。,未依規定置備勞工名卡。;延長工作時間未依規定加給工資。;延長勞工工作時間未經工會或勞資會議同意。;延長工作時間超過法令規定,
104/12/14,104/09/29,府勞動字第10435032000號,元大商業銀行股份有限公司,范志強,勞動基準法第24條。;勞動基準法第32條第2項。;勞動基準法第36條。;勞動基準法第39條。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。;每七日中未有一日之休息作為例假。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/09/29,府勞動字第10435024700號,臺灣新光商業銀行股份有限公司,李增昌,勞動基準法第24條。;勞動基準法第32條第2項。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定,
104/12/14,104/09/29,府勞動字第10435022200號,凱基商業銀行股份有限公司,魏寶生,勞動基準法第32條第1項。,延長勞工工作時間未經工會或勞資會議同意,
104/12/14,104/09/30,府勞動字第10437295500號,雲雀國際股份有限公司,田中基,勞動基準法第38條。,未依規定給予特別休假,
104/12/14,104/09/30,府勞動字第10435024600號,中國民國銀行商業同業公會全國聯合會,楊��,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/09/30,府勞動字第10435023100號,華南商業銀行股份有限公司,劉燈城,勞動基準法第24條。;勞動基準法第32條第2項。;勞動基準法第36條。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定。;每七日中未有一日之休息作為例假,
104/12/14,104/09/30,府勞動字第10435024400號,臺灣工業銀行股份有限公司,駱錦明,勞動基準法第36條。;勞動基準法第32條第2項。;勞動基準法第24條。;勞動基準法第32條第1項。;勞動基準法第49條第1項。,每七日中未有一日之休息作為例假。;延長工作時間超過法令規定。;延長工作時間未依規定加給工資。;延長勞工工作時間未經工會或勞資會議同意。;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
104/12/14,104/10/01,府勞動字第10435038600號,國泰世華商業銀行股份有限公司,陳祖培,勞動基準法第30條第5項。勞動基準法第32條第1項。,未依規定置備勞工出勤紀錄表。;延長勞工工作時間未經工會或勞資會議同意,
104/12/14,104/10/01,府勞動字第10436845500號,林諺誠(即喜樂咖啡坊),,勞動基準法第22條第2項。;勞動基準法第39條。,工資未全額給付給勞工。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/01,府勞動字第10436845000號,潤泰公寓大廈管理維護股份有限公司,楊子敬,勞動基準法第30條第1項。;勞動基準法第36條。,正常工時超過法令規定。;每七日中未有一日之休息作為例假,
104/12/14,104/10/02,府勞動字第10435073100號,三商行股份有限公司,陳翔玢,勞動基準法第38條。,未依規定給予特別休假,
104/12/14,104/10/02,府勞動字第10435833100號,帝國財星大樓管理委員會,楊景全,勞動基準法第30條第5項。;勞動基準法第30條第1項。,未依規定置備勞工出勤紀錄表。;正常工時超過法令規定,
104/12/14,104/10/02,府勞動字第10435854400號,誼光保全股份有限公司,林伯峰,勞動基準法第36條。;勞動基準法第32條第2項。,每七日中未有一日之休息作為例假。;延長工作時間超過法令規定,
104/12/14,104/10/02,府勞動字第10435072900號,梁海芝（即翠園小吃店）,,勞動基準法第36條。;勞動基準法第30條第1項。,每七日中未有一日之休息作為例假。;正常工時超過法令規定,
104/12/14,104/10/05,府勞動字第10436027300號,新加坡商賽普拉斯半導體股份有限公司台灣分公司,崔泰德,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/05,府勞動字第10435993000號,尚梵流行時裝有限公司,吳文偉,勞動基準法第30條第1項。;勞動基準法第37條。,正常工時超過法令規定。;依規定應放假之日未予休假,
104/12/14,104/10/05,府勞動字第10435038600號,玉山商業銀行股份有限公司,曾國烈,勞動基準法第24條。;勞動基準法第32條第2項。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定,
104/12/14,104/10/05,府勞動字第10435851900號,彰化商業銀行股份有限公司,陳淮舟,勞動基準法第32條第2項。;勞動基準法第24條。,延長工作時間超過法令規定。;延長工作時間未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435051800號,名興環保服務有限公司,吳昇嘉,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/06,府勞動字第10435587500號,美商雅詩蘭黛股份有限公司台灣分公司,陳國憫,勞動基準法第37條。,依規定應放假之日未予休假,
104/12/14,104/10/06,府勞動字第10435860800號,上海商業儲蓄銀行股份有限公司,陳棟墉,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435063500號,聯邦商業銀行股份有限公司,李憲章,勞動基準法第32條第2項。;勞動基準法第24條。,延長工作時間超過法令規定。;延長工作時間未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435066000號,台新國際商業銀行股份有限公司,吳東亮,勞動基準法第32條第2項。;勞動基準法第39條。,延長工作時間超過法令規定。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435047600號,常春藤有聲出版有限公司,賴陳愉嫺,勞動基準法第39條。,假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435044200號,一四七高地企業社,賴威君,勞動基準法第39條。;勞動基準法第38條。,假日工資未給或於休假日工作未依規定加給工資。;未依規定給予特別休假,
104/12/14,104/10/06,府勞動字第10436874200號,蓉宏股份有限公司,葉長松,勞動基準法第24條。;勞動基準法第30條第1項。;勞動基準法第39條。,延長工作時間未依規定加給工資。;正常工時超過法令規定。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/08,府勞動字第10435056200號,佳霖空調工程有限公司,劉佳霖,勞動基準法第38條。,未依規定給予特別休假,
104/12/14,104/10/08,府勞動字第10435962700號,中興航空股份有限公司,楊壽芝,勞動基準法第22條第2項。,工資未全額給付給勞工,
104/12/14,104/10/08,府勞動字第10435066100號,大紀元時報股份有限公司,曹慧玲,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/08,府勞動字第10435055700號,友松娛樂股份有限公司,薛聖棻,勞動基準法第49條第1項。,未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
104/12/14,104/10/08,府勞動字第10437297400號,在家生活美學館有限公司,蘇國枋,勞動基準法第22條第2項。;勞動基準法第24條。,工資未全額給付給勞工。;延長工作時間未依規定加給工資,
104/12/14,104/10/08,府勞動字第10437297300號,福氣食品有限公司,黃阿環,勞動基準法第22條第2項。,工資未全額給付給勞工,
104/12/14,104/10/08,府勞動字第10437900500號,財團法人台灣產業服務基金會,謝永旭,勞動基準法第38條。,未依規定給予特別休假,
104/12/14,104/10/08,府勞動字第10437755400號,香港商捷時海外貿易有限公司台灣分公司,蕭靜芳,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/09,府勞動字第10437297700號,台灣新帆船餐廳有限公司,莊清,勞動基準法第24條。;勞動基準法第30條第1項。;勞動基準法第36條。;勞動基準法第37條。,延長工作時間未依規定加給工資。;正常工時超過法令規定。;每七日中未有一日之休息作為例假。;依規定應放假之日未予休假,
104/12/14,104/10/12,府勞動字第10437297600號,安侯建業聯合會計師事務所,于紀隆,勞動基準法第30條第5項。;勞動基準法第36條。,未依規定置備勞工出勤紀錄表。;每七日中未有一日之休息作為例假,
104/12/14,104/10/12,府勞動字第10435073600號,臺灣中小企業銀行股份有限公司,朱潤逢,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/12,府勞動字第10435833600號,神旺大飯店股份有限公司,李玉生,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/12,府勞動字第10435833500號,臺北農產運銷股份有限公司,莊龍彥,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/13,府勞動字第10435574100號,亞洲采新有限公司,LENOIR BENNE NADEGE SANDRINE,勞動基準法第30條第5項。;勞動基準法第49條第1項。,未依規定置備勞工出勤紀錄表。;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
104/12/14,104/10/13,府勞動字第10435832900號,台灣國際商業機器股份有限公司,黃慧珠,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/13,府勞動字第10435073500號,日盛國際商業銀行股份有限公司,黃錦瑭,勞動基準法第24條。;勞動基準法第30條第5項。,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/13,府勞動字第10435073000號,台灣廣播股份有限公司,馬長生,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/14,府勞動字第10437918000號,嘉新事業有限公司,李協益,勞動基準法第30條第1項。;勞動基準法第32條第2項。;勞動基準法第36條。;勞動基準法第37條。,正常工時超過法令規定。;延長工作時間超過法令規定。;每七日中未有一日之休息作為例假。;依規定應放假之日未予休假,
104/12/14,104/10/14,府勞動字第10436692400號,達創科技股份有限公司,鄭安,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/15,府勞動字第10435563200號,信實名品有限公司,邵蕾綺,勞動基準法第24條。;勞動基準法第36條。;勞動基準法第70條。,延長工作時間未依規定加給工資。;每七日中未有一日之休息作為例假。;雇主應訂立工作規則報主管機關核備並公開揭示之,
104/12/14,104/10/15,府勞動字第10435848700號,歐艾斯保全股份有限公司,蔡培,勞動基準法第36條。勞動基準法第32條第2項。,每七日中未有一日之休息作為例假。;延長工作時間超過法令規定,
104/12/14,104/10/15,府勞動字第10401487400號,忠欣股份有限公司,邵作俊,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/15,府勞動字第10437918800號,森業營造股份有限公司,黃呈琮,勞動基準法第9條第1項。,使勞工從事繼續性工作未依規定簽訂不定期契約,
104/12/14,104/10/16,府勞動字第10435967500號,東森人身保險代理人股份有限公司,蔡高明,勞動基準法第32條第2項。;勞動基準法第24條。,延長工作時間超過法令規定。;延長工作時間未依規定加給工資,
104/12/14,104/10/16,府勞動字第10435968400號,金宏鑫股份有限公司,吳家馨,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表。;,
104/12/14,104/10/16,府勞動字第10436028900號,賴泊逸(即建興商行),,勞動基準法第30條第1項。;勞動基準法第30條第5項。,正常工時超過法令規定。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10436024800號,精石國際股份有限公司,周傳芳,勞動基準法第23條第1項。,工資未定期給付勞工,
104/12/14,104/10/16,府勞動字第10435596200號,通航國際股份有限公司,陳子恆,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435584600,台灣東洋藥品工業股份有限公司,蕭英鈞,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10436026300,良品空調工程有限公司,李清讚,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435969400,麥肯廣告股份有限公司,林增瑞,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435969800,康太數位整合股份有限公司,詹宏志,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435991200,起鼓音樂文化有限公司,連雅文,勞動基準法第49條第1項。,未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
104/12/14,104/10/16,府勞動字第10436024600,寶麗國際拍賣有限公司,陳小明,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435968900,徐淑琴（翠亨村名廈管理委員會）,,勞動基準法第30條第5項。;勞動基準法第32條第2項。,未依規定置備勞工出勤紀錄表。;延長工作時間超過法令規定,
104/12/14,104/10/16,府勞動字第10435968300,全國加油站股份有限公司,賴正時,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/16,府勞動字第10435967000,格林斐爾德國際洋行,古詩玄,勞動基準法第22條第2項。,工資未全額給付給勞工,
104/12/14,104/10/16,府勞動字第10437932300,林麗花（即卡多利行）,,勞動基準法第24條。;勞動基準法第30條第5項。;勞動基準法第36條。,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。;每七日中未有一日之休息作為例假,
104/12/14,104/10/16,府勞動字第10435853700,中國信託商業銀行股份有限公司,童兆勤,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/19,府勞動字第10436026500,台灣蓋璞有限公司,阿冰塔?薩伊德?麥裡克,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/19,府勞動字第10436027600,王錦麗(即伊髮造型名店),,勞動基準法第21條第1項。,未達基本工資,
104/12/14,104/10/19,府勞動字第10436731400,財團法人創世社會福利基金會,曹慶,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/20,府勞動字第10435862200,好停企業有限公司,謝永松,勞動基準法第30條第5項。;勞動基準法第30條第1項。;勞動基準法第23條第2項。,未依規定置備勞工出勤紀錄表。;正常工時超過法令規定。;未依規定置備勞工工資清冊,
104/12/14,104/10/20,府勞動字第10435862300,富利食品股份有限公司,張樑,勞動基準法第36條。;勞動基準法第38條。,每七日中未有一日之休息作為例假。;未依規定給予特別休假,
104/12/14,104/10/20,府勞動字第10435860000,華泰商業銀行股份有限公司,林博義,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/21,府勞動字第10436693900,大南汽車股份有限公司,黃奕炳,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/21,府勞動字第10435967200,台灣租車股份有限公司,徐范煦敏,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/21,府勞動字第10435968000,昕盛有限公司,陳曇慶,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/21,府勞動字第10401298100,吳俊林（即升暉派報社）,,勞動基準法第7條。;勞動基準法第23條第2項。;勞動基準法第30條第5項。,未依規定置備勞工名卡。;未依規定置備勞工工資清冊。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/21,府勞動字第10437948900,欣悅人力資源管理顧問股份有限公司,林苡婷,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/21,府勞動字第10435967300,智慧平台科技股份有限公司,黃振祺,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/21,府勞動字第10436698800,大眾商業銀行股份有限公司,陳建平,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/21,府勞動字第10437962600,奧拉髮藝有限公司,林火土,勞動基準法第24條。;勞動基準法第30條第5項。;勞動基準法第30條第1項。;勞動基準法第21條第1項。,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。;正常工時超過法令規定。;未達基本工資,
104/12/14,104/10/21,府勞動字第10436693800,星展(台灣)商業銀行股份有限公司,陳亮丞,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/22,府勞動字第10435993400,李銘鴻(即國王寵物美容館),,勞動基準法第30條第1項。,正常工時超過法令規定,
104/12/14,104/10/22,府勞動字第10436698900,郭鳳蘭(即臺北市私立聚賢文理短期補習班忠孝分班),,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/22,府勞動字第10435989900,花仙子企業股份有限公司,蔡心心,勞動基準法第22條第2項。;勞動基準法第24條。,工資未全額給付給勞工。;延長工作時間未依規定加給工資,
104/12/14,104/10/22,府勞動字第10435969300,香港商福斯國際電視網有限公司台灣分公司,馬賽娜,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/22,府勞動字第10436699200,中華開發工業銀行股份有限公司,張家祝,勞動基準法第24條。;勞動基準法第32條第2項。,延長工作時間未依規定加給工資。;延長工作時間超過法令規定,
104/12/14,104/10/22,府勞動字第10436699100,永豐商業銀行股份有限公司,邱正雄,勞動基準法第30條第5項。;勞動基準法第32條第2項。;勞動基準法第49條第1項。,未依規定置備勞工出勤紀錄表。;延長工作時間超過法令規定。;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
104/12/14,104/10/22,府勞動字第10435595800,英屬曼島商肯諾有限公司台灣分公司,白安卓,勞動基準法第30條第5項。;勞動基準法第70條。,未依規定置備勞工出勤紀錄表。;雇主應訂立工作規則報主管機關核備並公開揭示之,
104/12/14,104/10/22,府勞動字第10435581200,宜春企業股份有限公司,吳廷財,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/22,府勞動字第10436698600,鄭淑媛【即臺北市私立台大老人長期照顧中心（養護型）】,,勞動基準法第30條第5項。;勞動基準法第39條。,未依規定置備勞工出勤紀錄表。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/23,府勞動字第10435595700,百特醫療產品股份有限公司,王明傑,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435989800,醬子科技股份有限公司,莊煥榮,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/23,府勞動字第10435593400,佳美貿易股份有限公司,許瑞麟,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435992200,源益豐股份有限公司,簡榮祥,勞動基準法第24條。;勞動基準法第35條。,延長工作時間未依規定加給工資。;繼續工作四小時未給予至少三十分鐘之休息。,
104/12/14,104/10/23,府勞動字第10435991000,仁康醫院,康義勝,勞動基準法第24條。;勞動基準法第30條第5項。,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435585300,天廚菜館有限公司,陳虎符,勞動基準法第30條第1項。;勞動基準法第36條。,正常工時超過法令規定。;每七日中未有一日之休息作為例假,
104/12/14,104/10/23,府勞動字第10435989400,寒舍餐旅管理顧問股份有限公司,蔡辰威,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/23,府勞動字第10435581000,台灣可本哈根皇室股份有限公司,馬騰,勞動基準法第32條第1項。;勞動基準法第70條。,延長勞工工作時間未經工會或勞資會議同意。;雇主應訂立工作規則報主管機關核備並公開揭示之,
104/12/14,104/10/23,府勞動字第10435572200,嵥傑國際有限公司,趙慶論,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435574400,禾圓行銷有限公司,黃文欣,勞動基準法第22條第2項。;勞動基準法第30條第5項。,工資未全額給付給勞工。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435566600,維那斯有限公司,王明欽,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435563800,富日科技股份有限公司,郭耀文,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10436025500,荷商波士頓科技有限公司台灣分公司,渥馬克,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435992500,達宙科技股份有限公司,李錫華,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10435581300,凱基證券股份有限公司,許道義,勞動基準法第24條。;勞動基準法第35條。,延長工作時間未依規定加給工資。;繼續工作四小時未給予至少三十分鐘之休息。,
104/12/14,104/10/23,府勞動字第10435990500,劉元第(即晉元診所),,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/23,府勞動字第10436743300,施桂林〈即上群眼鏡行〉,施桂林,勞動基準法第24條。;勞動基準法第39條。,延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資,
104/12/14,104/10/23,府勞動字第10436024400,環北汽車有限公司,何業新,勞動基準法第30條第1項。,正常工時超過法令規定,
104/12/14,104/09/29,府勞動字第10435022900,史聖煒 (即良品影印行),,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/09/30,府勞動字第10435041700,光輝生命醫學股份有限公司,李光輝,勞動基準法第22條第2項。,工資未全額給付給勞工,
104/12/14,104/09/30,府勞動字第10435044100,財團法人基督教以琳書房,黃聖志,勞動基準法第24條。,延長工作時間未依規定加給工資,
104/12/14,104/10/06,府勞動字第10435051700,復興航空運輸股份有限公司,林明昇,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/06,府勞動字第10435052401,香港商東網有限公司,林紳旭,勞動基準法第16條第3項。;勞動基準法第24條。;勞動基準法第30條第5項。;勞動基準法第32條第2項。;勞動基準法第37條。,未給付預告期間工資。;延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表。;延長工作時間超過法令規定。;依規定應放假之日未予休假,
104/12/14,104/10/07,府勞動字第10435066600,大雄國際室內裝修有限公司,林季雄,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/08,府勞動字第10435063900,金良運通運有限公司,翁炳贊,勞動基準法第30條第5項。,未依規定置備勞工出勤紀錄表,
104/12/14,104/10/13,府勞動字第10436709700,全國公證檢驗股份有限公司,郭淳淳,勞動基準法第32條第2項。;勞動基準法第36條。,延長工作時間超過法令規定。;每七日中未有一日之休息作為例假,
104/12/14,104/10/13,府勞動字第10435072800,珞馨國際貿易有限公司,王馨永,勞動基準法第22條第2項。,工資未全額給付給勞工,
104/12/14,104/10/14,府勞動字第10435841000,法婕緹國際股份有限公司,李珍妮,勞動基準法第7條第1項。;勞動基準法第22條第2項。;勞動基準法第23條第2項。;勞動基準法第24條。,未依規定置備勞工名卡。;工資未全額給付給勞工。;未依規定置備勞工工資清冊。;延長工作時間未依規定加給工資,
104/12/14,104/10/15,府勞動字第10437911000,鍾雄欣(即映像水族館),,勞動基準法第23條第2項。;勞動基準法第30條第5項。,未依規定置備勞工工資清冊。;未依規定置備勞工出勤紀錄表,
104/12/14,104/10/16,府勞動字第10435854000,信榮海陸運輸股份有限公司,蘇信吉,勞動基準法第22條第2項。;勞動基準法第23條第1項。,工資未全額給付給勞工。;工資未定期給付勞工,
104/12/14,104/10/20,府勞動字第10437293900,巨笙保全股份有限公司,李進粟,勞動基準法第32條第2項。,延長工作時間超過法令規定,
104/12/14,104/10/21,府勞動字第10436692500,陳建勛（即臺北市私立良政文理短期補習班）,,勞動基準法第22條第2項。,工資未全額給付給勞工,

