公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
104/11/05,104/04/20,府勞動字第10431157500號,超然鞋業有限公司,陳萬發,勞動基準法第23條第2項。;勞動基準法第30條第1項。;勞動基準法第30條第5項,未依規定置備工資清冊。;正常工作時間超過法令規定。;未依規定置備勞工出勤紀錄表,
104/11/05,104/05/15,府勞動字第10432149900號,戲智科技股份有限公司,徐三泰,勞動基準法第28條第2項,未按月繳交工資墊償基金,
104/11/05,104/05/22,府勞動字第10432268300號,快航海運承攬運送有限公司,王萱,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/08/26,府勞動字第10434784500號,芫茂國際實業有限公司,王邦鳳,勞動基準法第22條第2項。;勞動基準法第30條第5項,工資未全額給付給勞工。;未依規定置備勞工出勤紀錄表,
104/11/05,104/08/26,府勞動字第10435860900號,臺北市私立新民國民小學附設幼稚園,潘良惜,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/08/27,府勞動字第10435556000號,英屬維京群島商李肇勳國際室內設計顧問股份有限公司台灣分公司,大衛貝普肯,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/08/27,府勞動字第10435546800號,海霆股份有限公司,戴治中,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/08/31,府勞動字第10436940600號,一之軒食品有限公司,廖明堅,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/08/31,府勞動字第10434788000號,鈉叡股份有限公司,郭豪,勞動基準法第32條第2項,延長工作時間超過法令規定,
104/11/05,104/08/31,府勞動字第10434787800號,安杰國際保全股份有限公司,蔡欣怡,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/01,府勞動字第10434792700號,辰淵企業股份有限公司,張瓊方,勞動基準法第39條。;勞動基準法第30條第5項,假日工資未給或於休假日工作未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/01,府勞動字第10434792500號,台元小客車租賃有限公司,黃金榮,勞動基準法第36條,每七日中未有一日之休息作為例假,
104/11/05,104/09/02,府勞動字第10434964900號,智焰有限公司,楊智雄,勞動基準法第30條第1項,正常工作時間超過法令規定,
104/11/05,104/09/02,府勞動字第10434670900號,永誠諮詢顧問有限公司,張述?,勞動基準法第38條,未依規定給予特別休假,
104/11/05,104/09/02,府勞動字第10434811800號,陳忠和(即臺北市私立恆愛老人養護所),陳忠和,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/03,府勞動字第10434644000號,臺北醫學大學,閻雲,勞動基準法第36條。;勞動基準法第37條,每七日中未有一日之休息作為例假。;依規定應放假之日未予休假,
104/11/05,104/09/04,府勞動字第10436726200號,開泰豐國際股份有限公司,林命群,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/09/04,府勞動字第10437153400號,上誼文化實業股份有限公司,張杏如,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/09/04,府勞動字第10434644100號,協成醫事放射所,林信雄,勞動基準法第32條第2項。;勞動基準法第30條第5項,延長工作時間超過法令規定。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/04,府勞動字第10434966800號,徐莉萍〈即管好吃便當店〉,,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/07,府勞動字第10434670800號,台聯工程顧問股份有限公司,柯鎮洋,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/07,府勞動字第10436746700號,六福開發股份有限公司,莊村徹,勞動基準法第23條第1項,工資未定期給付勞工。,
104/11/05,104/09/07,府勞動字第10434812100號,四季甜煮食品有限公司,王碧珠,勞動基準法第36條。;勞動基準法第39條,每七日中未有一日之休息作為例假。;假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/07,府勞動字第10434823200號,楊?泰,,勞動基準法第59條第1項第1款。;勞動基準法第59條第1項第2款,未給予職業災害期間工資補償。;未給予職業災害期間醫療費用,
104/11/05,104/09/07,府勞動字第10434644400號,娜拉典藏婚紗有限公司,梁世勳,勞動基準法第22條第2項。;勞動基準法第24條。;勞動基準法第37條。;勞動基準法第38條,工資未全額給付給勞工。;延長工作時間未依規定加給工資。;依規定應放假之日未予休假。;未依規定給予特別休假,
104/11/05,104/09/08,府勞動字第10434819200號,彥庭國際有限公司,黃彥嵐,勞動基準法第22條第2項,工資未全額給付給勞工,
104/11/05,104/09/08,府勞動字第10435351700號,互盛股份有限公司,賀俊強,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/09,府勞動字第10434964200號,棒活動藝文有限公司,派珊莎,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/10,府勞動字第10436490100號,協成醫事放射所,林信雄,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/09/10,府勞動字第10434978200號,鴻網科技股份有限公司,周仁清,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/10,府勞動字第10436746800號,康世美有限公司, 歐陽傳賢,勞動基準法第22條第2項,工資未全額給付給勞工,
104/11/05,104/09/11,府勞動字第10434844000號,澳美客股份有限公司,孫大強,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/11,府勞動字第10434978300號,台北富邦商業銀行股份有限公司,蔡明忠,勞動基準法第50條,未依規定給付產假工資,
104/11/05,104/09/11,府勞動字第10434964400號,東京都保全股份有限公司,吉田裕幸,勞動基準法第30條第5項。;勞動基準法第32條第2項。;勞動基準法第36條,未依規定置備勞工出勤紀錄表。;延長工作時間超過法令規定。;每七日中未有一日之休息作為例假,
104/11/05,104/09/14,府勞動字第10434967300號,萬濠企業有限公司,陳禮勇,勞動基準法第22條第2項。;勞動基準法第30條第5項,工資未全額給付給勞工。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/14,府勞動字第10437292800號,黃志揚（即照華專利事務所）,,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/14,府勞動字第10437292900號,合和國際股份有限公司,李麗淑,勞動基準法第22條第2項。;勞動基準法第32條第1項,工資未全額給付給勞工。;延長工作時間不符法定要件,
104/11/05,104/09/14,府勞動字第10438573600號,陳立教育事業股份有限公司,曾淑鈴,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/14,府勞動字第10434973200號,富士達股份有限公司,井上治男,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/14,府勞動字第10434973300號,采妍國際行銷股份有限公司,謝攸升,勞動基準法第24條。;勞動基準法第30條第5項,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/15,府勞動字第10436403600號,新建人力資源股份有限公司,余紀仁,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/09/15,府勞動字第10434978100號,大眾商業銀行股份有限公司,陳建平,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/15,府勞動字第10434844300號,華鳳股份有限公司,盧錦川,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/16,府勞動字第10435027400號,普威實業股份有限公司,,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/18,府勞動字第10432995600號,友松娛樂股份有限公司,薛聖棻,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/09/18,府勞動字第10435038100號,橘子磨坊數位創意溝通股份有限公司,沈志儒,勞動基準法第24條。;勞動基準法第30條第5項,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/18,府勞動字第10435063700號,星聚點文創股份有限公司,威理投資股份有限公司,勞動基準法第30條第1項。;勞動基準法第49條第1項。;勞動基準法第30條第2項,正常工作時間超過法令規定。;未經勞資會議同意使女性勞工於午後10時至翌晨6時之時間內工作。;違反每周工作總時數不得超過四十八小時,
104/11/05,104/09/18,府勞動字第10437250600號,艾絲資訊股份有限公司,謝銘元,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/09/18,府勞動字第10434974400號,大洋通運有限公司,黃詩雅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/09/18,府勞動字第10434847500號,立保保全股份有限公司,高昌雄,勞動基準法第32條第2項,延長工作時間超過法令規定,
104/11/05,104/09/18,府勞動字第10434844100號,岱宇國際股份有限公司,林英俊,勞動基準法第24條。;勞動基準法第30條第5項,延長工作時間未依規定加給工資。;未依規定置備勞工出勤紀錄表,
104/11/05,104/09/21,府勞動字第10435853600號,芝憶珠寶有限公司,劉虹蘿,勞動基準法第22條第2項。;勞動基準法第24條。;勞動基準法第39條,工資未全額給付給勞工。;延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/21,府勞動字第10435017200號,台達電子工業股份有限公司,海英俊,勞動基準法第24條,延長工作時間未依規定加給工資,
104/11/05,104/09/21,府勞動字第10435017100號,五都海外置業有限公司,張彥鈜,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/09/21,府勞動字第10434998800號,香港商藍鐘商業有限公司台灣分公司,夏蔚理,勞動基準法第24條。;勞動基準法第37條,延長工作時間未依規定加給工資。;依規定應放假之日未予休假,
104/11/05,104/09/22,府勞動字第10435041600號,譯順企業有限公司,彭瑜惠,勞動基準法第24條。;勞動基準法第30條第1項,延長工作時間未依規定加給工資。;正常工作時間超過法令規定,
104/11/05,104/09/22,府勞動字第10435010000號,星倫國際有限公司,蔡淑惠,勞動基準法第22條第2項,工資未全額給付給勞工,
104/11/05,104/09/22,府勞動字第10435009700號,漢廷開發股份有限公司,李秋燕,勞動基準法第23條第1項,工資未定期給付勞工。,
104/11/05,104/09/22,府勞動字第10434760800號,羅氏大藥廠股份有限公司,彭士佳,勞動基準法第24條。;勞動基準法第39條,延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/22,府勞動字第10436698700號,中美實業有限公司,洪甚,勞動基準法第30條第5項。;勞動基準法第38條,未依規定置備勞工出勤紀錄表。;未依規定給予特別休假,
104/11/05,104/09/23,府勞動字第10401395200號,財團法人實踐大學,陳振貴,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/25,府勞動字第10435860100號,高記食品有限公司,林美金,勞動基準法第36條。;勞動基準法第37條,每七日中未有一日之休息作為例假。;依規定應放假之日未予休假,
104/11/05,104/09/25,府勞動字第10436834400號,美敦力醫療產品股份有限公司,李希烈,勞動基準法第24條。;勞動基準法第39條,延長工作時間未依規定加給工資。;假日工資未給或於休假日工作未依規定加給工資,
104/11/05,104/09/25,府勞動字第10401410800號,意茂股份有限公司,郭紹華,勞動基準法第70條,雇主應訂立工作規則報請主管機關核備,
104/11/05,104/09/25,府勞動字第10436441500號,嘉洲汽車材料有限公司,周文欽,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
104/11/05,104/09/25,府勞動字第10435016800號,小牛頓科學教育有限公司,李昭如,勞動基準法第22條第2項,工資未全額給付給勞工,
104/11/05,104/09/25,府勞動字第10435022100號,帕諾斯國際食品有限公司,熊錦雯,勞動基準法第23條第1項,工資未定期給付勞工。,

