公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/03/24,104/07/08,府勞動字第10434604300號,聯宗保全股份有限公司,陳君瑋,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第39條,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,104/07/14,府勞動字第10434806100號,隆有貿易股份有限公司,楊義隆,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,104/07/14,府勞動字第10434809200號,迪廣國際股份有限公司,練台生,勞動基準法第32條第2項;勞動基準法第39條,延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,104/07/17,府勞動字第10433567100號,南僑化學工業股份有限公司,陳飛龍,勞動基準法第37條,依規定應放假之日未予休假,
105/03/24,104/07/17,府勞動字第10401081100號,博仁綜合醫院,王建哲,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,
105/03/24,104/07/22,府勞動字第10434466000號,六星集股份有限公司,傅信欽,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,104/07/24,府勞動字第10434839000號,臺灣電視事業股份有限公司,黃崧,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,104/07/29,府勞動字第10433421200號,紅櫻花食品股份有限公司,許永明,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第39條,工資未全額給付給勞工;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,104/07/29,府勞動字第10434780700號,?得屋食品有限公司,陳美雲,勞動基準法第21條第1項,未達基本工資,
105/03/24,104/08/03,府勞動字第10433421400號,潔之方服務事業股份有限公司,黃昭贊,勞動基準法第22條第2項;勞動基準法第39條,工資未全額給付給勞工;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,104/08/10,府勞動字第10434671000號,好美時尚診所,樊曦野,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,104/08/10,府勞動字第10434973700號,三多房屋仲介有限公司,王森裕,勞動基準法第7條第1項;勞動基準法第23條第2項,未按規定置備勞工名卡;未按規定置備勞工工資清冊,
105/03/24,104/08/17,府勞動字第10433575700號,震僖實業股份有限公司,許岳成,勞動基準法第24條;勞動基準法第37條,延長工作時間未依規定加給工資;依規定應放假之日未予休假,
105/03/24,104/08/18,府勞動字第10434767000號,劉豪舜（即天實商行）,,勞動基準法第22條第2項;勞動基準法第24條,工資未全額給付給勞工;延長工作時間未依規定加給工資,
105/03/24,104/08/24,府勞動字第10435856300號,侯忠男(即艾葳國際商行),,勞動基準法第22條第2項;勞動基準法第24條,工資未全額給付給勞工;延長工作時間未依規定加給工資,
105/03/24,104/08/24,府勞動字第10436693400號,首都客運股份有限公司,李博文,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,104/08/31,府勞動字第10434599800號,貝特室內裝修設計有限公司,朱學淦,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,104/08/31,府勞動字第10435031800號,基督復臨安息日會醫療財團法人臺安醫院,黃暉庭,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,104/09/01,府勞動字第10434806600號,鴻集實業股份有限公司,林鑑堂,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/03/24,104/09/03,府勞動字第10434846700號,麗優國際股份有限公司,蘇建義,勞動基準法第30條第5項;勞動基準法第32條第2項,未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,
105/03/24,104/09/10,府勞動字第10434844200號,台灣中油股份有限公司,林聖忠,勞動基準法第24條;勞動基準法第55條第1項,延長工作時間未依規定加給工資;未按退休金給予標準計算基數給付退休金,
105/03/24,104/10/21,府勞動字第10435966800號,郁氏實業有限公司,郁繼強,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,104/10/23,府勞動字第10435564200號,路易威鐙保全股份有限公司,李香諄,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第39條,工資未全額給付給勞工;延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,104/10/23,府勞動字第10436026200號,財團法人成長文教基金會,鄭淑敏,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,104/10/28,府勞動字第10436725600號,奧文環球科技有限公司,邱鉅權,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,104/10/29,府勞動字第10436024900號,長德有線電視股份有限公司,紀乃維,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,104/11/02,府勞動字第10436743700號,創意熹有限公司,賴冠臻,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,104/11/12,府勞動字第10435579300號,卓輝華 君（即宏大不動產估價師聯合事務所）,,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,104/11/20,北市勞動字第10436186900號,歐特耐國際股份有限公司,李淑芬,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第37條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/03/24,104/11/20,北市勞動字第10435612600號,康寧醫療財團法人康寧醫院,尹長生,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,104/11/20,北市勞動字第10436884300號,李佳穎(即多晶企業社),,勞動基準法第21條第1項;勞動基準法第23條第2項;勞動基準法第30條第5項,未達基本工資;未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/03/24,104/12/01,北市勞動字第10435621700號,社團法人台灣阿甘精神發展協會,彭玉慧,勞動基準法第23條第2項;勞動基準法第30條第5項,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/03/24,104/12/02,北市勞動字第10436208200號,林秉慕(即大和抄手麵食館),,勞動基準法第23條第2項;勞動基準法第30條第5項,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/03/24,104/12/14,北市勞動字第10438282100號,林秋妹（即裕原企業社）,,勞動基準法第59條第1項第4款,未按規定給予職業災害死亡補償,
105/03/24,105/01/04,北市勞動字第10439571300號,貓頭鷹國際股份有限公司,劉世章,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/04,北市勞動字第10436349000號,順怡旅行社股份有限公司,劉玉鵬,勞動基準法第38條,未依規定給予特別休假,
105/03/24,105/01/04,北市勞動字第10436356100號,衣著品味國際精品有限公司,蔡昆陵,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/03/24,105/01/04,北市勞動字第10439570300號,鑽網實業股份有限公司,王佳瑞,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/04,北市勞動字第10439584100號,永聖貿易股份有限公司,吳盧漢檉,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/04,北市勞動字第10439573200號,英屬維京群島商太古國際汽車股份有限公司台灣分公司,高振榮,勞動基準法第9條第1項,以定期契約雇用勞工從事繼續性工作,
105/03/24,105/01/04,北市勞動字第10439577500號,繼德工業股份有限公司,李嘉淑,勞動基準法第38條,未依規定給予特別休假,
105/03/24,105/01/04,北市勞動字第10436310300號,台北花園大酒店股份有限公司,張茂松,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,
105/03/24,105/01/04,北市勞動字第10436312900號,順益汽車股份有限公司,游木誠,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/04,北市勞動字第10436298900號,臺灣阿斯特捷利康股份有限公司,馬赫群,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/04,北市勞動字第10436310200號,美商新秀麗太平洋有限公司,林福平,勞動基準法第24條;勞動基準法第30條第5項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄,
105/03/24,105/01/04,北市勞動字第10436299800號,米哥食品有限公司,江青雲,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/03/24,105/01/04,北市勞動字第10436324700號,新東陽股份有限公司,麥寬成,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/04,北市勞動字第10436301500號,鉅眾實業有限公司,林孟德,勞動基準法第23條第1項,工資未定期給付勞工,
105/03/24,105/01/04,北市勞動字第10436325400號,三澧企業股份有限公司,林建佑,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/04,北市勞動字第10436301200號,友齊電腦器材股份有限公司,楊昌挺,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/04,北市勞動字第10436310800號,凱星國際餐飲股份有限公司,蘇小惠,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/04,北市勞動字第10436297800號,天鷹公寓大廈管理維護股份有限公司,歐憲瑜,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第36條,正常工時超過法令規定;未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/03/24,105/01/04,北市勞動字第10436300600號,金都精緻溫泉飯店股份有限公司,游瑞崇,勞動基準法第21條第1項,未達基本工資,
105/03/24,105/01/04,北市勞動字第10436299400號,荷蘭商海尼根股份有限公司台灣分公司,林承業,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/04,北市勞動字第10436299900號,馬來西亞商億嘉全球有限公司台灣分公司,傅錦利,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/04,北市勞動字第10436312600號,荷宴攝影廣告有限公司,鄭美珠,勞動基準法第30條第5項;勞動基準法第70條,未依規定置備勞工出勤紀錄;未訂立工作規則報主管機關核備並公開揭示之,
105/03/24,105/01/04,北市勞動字第10436306600號,財團法人台北市私立愛愛院,陳��松,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第3項,延長工作時間未依規定加給工資;正常工時超過法令規定;因天災、事變或突發事件有使勞工在正常工作時間以外工作之必要，未於延長開始後24小時內通知工會或當地主管機關備查,
105/03/24,105/01/04,北市勞動字第10436291600號,豪紳纖維科技股份有限公司,陳明聰,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第32條第1項,工資未全額給付給勞工;延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/04,北市勞動字第10436291700號,當旗食品有限公司,蔡永忠,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/04,北市勞動字第10436299700號,冠好股份有限公司,李凌明,勞動基準法第38條;勞動基準法第70條,未依規定給予特別休假;未訂立工作規則報主管機關核備並公開揭示之,
105/03/24,105/01/04,北市勞動字第10436292300號,英屬維京群島商克麗緹娜行銷有限公司台灣分公司,陳碧華,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/04,北市勞動字第10436300200號,第一商業銀行股份有限公司,蔡慶年,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/04,北市勞動字第10436300700號,正官庄股份有限公司,曹榮基,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/03/24,105/01/05,北市勞動字第10440798200號,驊訊電子企業股份有限公司,鄭期成,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/05,北市勞動字第10436314700號,艾爾教育股份有限公司,程拓之,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/05,北市勞動字第10437308800號,豆腐村有限公司,劉遠有,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/06,北市勞動字第10439552100號,臺北市私立展欣老人長期照顧中心(養護型),林金榮,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/06,北市勞動字第10440828300號,阜立國際有限公司,李俊豪,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/06,北市勞動字第10440828500號,劉兆鎧(即利市商行),,勞動基準法第23條第1項,工資未定期給付勞工,
105/03/24,105/01/06,北市勞動字第10436324600號,上盈國際育樂股份有限公司,莊起鳴,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/07,北市勞動字第10439560900號,新加坡商視亨光學鏡片股份有限公司台灣分公司,沈鼎鈞,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/08,北市勞動字第10436322300號,台灣威騰電子股份有限公司,雷麥可,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/08,北市勞動字第10436347900號,陳澤岱(即國統聯合會計師事務所),,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/08,北市勞動字第10436333500號,永冠行銷有限公司,劉俊義,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/03/24,105/01/08,北市勞動字第10436333600號,三艾健康科技股份有限公司,鄭智超,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/08,北市勞動字第10436328100號,宏燁資訊股份有限公司,王帥賢,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/08,北市勞動字第10436346000號,弘甫工程股份有限公司,張世欽,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/08,北市勞動字第10408438600號,中保寶貝城股份有限公司,林逸宣,勞動基準法第37條,依規定應放假之日未予休假,
105/03/24,105/01/08,北市勞動字第10436357500號,食昌企業股份有限公司,蔡篤清,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/08,北市勞動字第10439570400號,鉍富企業股份有限公司,阮永裳,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/08,北市勞動字第10436334500號,回鴻國際有限公司,黃阿鳳,勞動基準法第30條第1項;勞動基準法第37條;勞動基準法第70條,正常工時超過法令規定;依規定應放假之日未予休假;未訂立工作規則報主管機關核備並公開揭示之,
105/03/24,105/01/11,北市勞動字第10439544800號,香港商福斯國際電視網有限公司台灣分公司,馬賽娜,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/11,北市勞動字第10436327900號,旭隼科技股份有限公司,謝卓明,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/11,北市勞動字第10436350200號,捷安特股份有限公司,劉金標,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/11,北市勞動字第10436351600號,和興國際企業有限公司,鄭宇恩,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/11,北市勞動字第10436350300號,季益順股份有限公司,陳凱威,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/11,北市勞動字第10436345900號,軒昂有限公司,朱展逸,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/11,北市勞動字第10436350400號,中華賓士汽車股份有限公司,劉禹策,勞動基準法第30條第5項;勞動基準法第36條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/03/24,105/01/11,北市勞動字第10436334000號,台灣士瑞克保全股份有限公司,王慧明,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/11,北市勞動字第10436351900號,拍拍企業股份有限公司,王傑,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/11,北市勞動字第10436327800號,可遊餐飲有限公司,李可鈞,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/03/24,105/01/11,北市勞動字第10436334700號,廣懋材料科技股份有限公司,許志霖,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/11,北市勞動字第10436350500號,京華城股份有限公司,陳玉坤,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/11,北市勞動字第10436322100號,林振國(即景賀時尚診所),,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/03/24,105/01/11,北市勞動字第10436350100號,蔡品正（即品愛眼鏡行）,,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/11,北市勞動字第10436351300號,漢諾威國際育樂股份有限公司,許安成,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/11,北市勞動字第10436351500號,麗嬰國際股份有限公司,李明松,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/11,北市勞動字第10436351800號,慶真國際有限公司,趙莉真,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/11,北市勞動字第10436321900號,義美股份有限公司,高志尚,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/12,北市勞動字第10436346500號,倍適得電器股份有限公司,彭亭玉,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/12,北市勞動字第10439585100號,財團法人獎卿護理展望基金會,王仁宏,勞動基準法第37條,依規定應放假之日未予休假,
105/03/24,105/01/13,北市勞動字第10436349100號,黃賜福(即建華海產行),,勞動基準法第23條第2項;勞動基準法第30條第5項,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/03/24,105/01/14,北市勞動字第10439595500號,林姿君(即臺北市私立安安老人長期照顧中心),,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/03/24,105/01/15,北市勞動字第10439584900號,福德滿股份有限公司,高橋光一郎,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/15,北市勞動字第10439626900號,博客來數位科技股份有限公司,林丕容,勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項,延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/03/24,105/01/15,北市勞動字第10439572000號,鼎鼎大飯店股份有限公司,徐旭東,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/15,北市勞動字第10439641900號,佑康股份有限公司,袁友萊,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/15,北市勞動字第10439580500號,菊乃屋股份有限公司,菊地英晃,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/15,北市勞動字第10439561100號,波仕特數位有限公司,張正和,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/15,北市勞動字第10439571700號,社團法人中華民國軍人之友社,夏德玉,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/15,北市勞動字第10530778000號,小禮物有限公司,蘇春金,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/15,北市勞動字第10439586400號,德鴻科技股份有限公司,楊文祥,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/15,北市勞動字第10439585800號,弘憶國際股份有限公司,葉佳紋,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/15,北市勞動字第10436361700號,燦華工程有限公司,楊光燦,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/15,北市勞動字第10439561200號,陳明堯(即天母中銀山莊管理委員會),,勞動基準法第22條第2項;勞動基準法第30條第1項,工資未全額給付給勞工;正常工時超過法令規定,
105/03/24,105/01/18,北市勞動字第10439596600號,優創媒體科技有限公司,歐陽貞宜,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/18,北市勞動字第10439659100號,柏鑫健康事業股份有限公司,陳尚義,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/18,北市勞動字第10439610600號,費尼餐飲有限公司,徐和森,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/18,北市勞動字第10439580300號,香港商歌帝梵亞洲有限公司台灣分公司,蔡明正,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/18,北市勞動字第10439585000號,睿智杰股份有限公司,張馹珅,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/18,北市勞動字第10439602500號,網路家庭國際資訊股份有限公司,詹宏志,勞動基準法第24條;勞動基準法第49條第1項,延長工作時間未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/03/24,105/01/18,北市勞動字第10439571500號,台灣意美汽車股份有限公司,陳駿鴻,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/22,北市勞動字第10439644400號,展圓國際股份有限公司,張寶鄰,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/18,北市勞動字第10439571200號,仁和齋有限公司,潘美蓉,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/18,北市勞動字第10439571100號,新台北有線電視股份有限公司,林德偉,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/18,北市勞動字第10530731900號,昱捷股份有限公司,蔡棟國,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/03/24,105/01/18,北市勞動字第10439579100號,科晟企業有限公司,林建益,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/03/24,105/01/18,北市勞動字第10439432800號,社團法人臺北市天行者全人關懷協會,郭鵬霄,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/19,北市勞動字第10439619100號,統一超商股份有限公司,羅智先,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/19,北市勞動字第10439619000號,財團法人台北勝利附設勝利加油站,劉侃,勞動基準法第37條,依規定應放假之日未予休假,
105/03/24,105/01/20,北市勞動字第10439619800號,樂雅樂食品股份有限公司,黃茂雄,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/20,北市勞動字第10531030900號,安國國際科技股份有限公司,張琦棟,勞動基準法第30條第5項;勞動基準法第36條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/03/24,105/01/20,北市勞動字第10439568000號,財團法人台北行天宮,葉文堂,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/20,北市勞動字第10530724700號,互愛人文志業股份有限公司,吳春桂,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/20,北市勞動字第10439583300號,美福飯店管理顧問股份有限公司,黃明仁,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/03/24,105/01/20,北市勞動字第10439579400號,匯豐汽車股份有限公司,嚴凱泰,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/20,北市勞動字第10439656300號,昇德人力派遣有限公司,陳榮福,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/20,北市勞動字第10439637300號,穎潔實業有限公司,袁振林,勞動基準法第38條,未依規定給予特別休假,
105/03/24,105/01/21,北市勞動字第10439677900號,興麗安有限公司,黃哲雄,勞動基準法第23條第1項;勞動基準法第32條第2項,工資未定期給付勞工;延長工作時間超過法令規定,
105/03/24,105/01/21,北市勞動字第10439694900號,順怡旅行社股份有限公司,劉玉鵬,勞動基準法第65條第1項,與技術生簽訂書面訓練契約未按規定報主管機關備查,
105/03/24,105/01/21,北市勞動字第10439585900號,中興保全股份有限公司,林孝信,勞動基準法第9條第1項,以定期契約雇用勞工從事繼續性工作,
105/03/24,105/01/21,北市勞動字第10439584200號,誼欣國際有限公司,湛曜華,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第30條第5項,工資未全額給付給勞工;正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/03/24,105/01/21,北市勞動字第10439585200號,艾爾生活態度股份有限公司,盧威廷,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/21,北市勞動字第10531029100號,孟翔有限公司,陳昱龍,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/21,北市勞動字第10439582900號,希望娛樂事業有限公司,林格璽,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/21,北市勞動字第10439585400號,香港商寶時鐘錶企業有限公司台灣分公司,林聯洸,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/21,北市勞動字第10439611600號,棠朝國際有限公司,楊欽池,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第37條,工資未全額給付給勞工;延長工作時間未依規定加給工資;正常工時超過法令規定;依規定應放假之日未予休假,
105/03/24,105/01/21,北市勞動字第10439610900號,麟銳股份有限公司,薛寅東,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/21,北市勞動字第10439553000號,立功花園新城管理委員會,唐瑞祥,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
