公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/11/30,105/09/06,北市勞動字第10535367700號,黃美坤（即明曜清潔服務社）,,勞動基準法第9條第1項;勞動基準法第38條,以定期契約雇用勞工從事繼續性工作;未依規定給予特別休假,
105/11/30,105/09/06,北市勞動字第10533359000號,聯合行銷研究股份有限公司,項國寧,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/06,北市勞動字第10535430300號,趨勢科技股份有限公司,張偉欽,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/06,北市勞動字第10535392200號,便利帶有限公司,黃世杰,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/06,北市勞動字第10535426400號,大元聯合建築師事務所,姚仁喜,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/07,北市勞動字第10535430400號,黃美坤（即明曜清潔服務社）,,勞動基準法第30條第5項;勞動基準法第36條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/11/30,105/09/08,北市勞動字第10535430600號,陳桂芳（即多柏思商號）,,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/09,北市勞動字第10535441600號,摩天遊學有限公司,卞光植,勞動基準法第9條第1項;勞動基準法第30條第6項,以定期契約雇用勞工從事繼續性工作;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/09,北市勞動字第10535457600號,全人類有限公司,宋全娟,勞動基準法第30條第6項;勞動基準法第32條第2項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;延長工作時間超過法令規定,
105/11/30,105/09/09,北市勞動字第10535444900號,賽諾菲股份有限公司,林嘉莉,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/09,北市勞動字第10535456000號,上晏企業有限公司,蕭仁德,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/11/30,105/09/09,北市勞動字第10535408000號,關綺媚(即臺北市私立伯羅倫斯文理短期補習班),,勞動基準法第23條第1項,工資未定期給付勞工,
105/11/30,105/09/09,北市勞動字第10535444100號,德翔海運股份有限公司,陳德勝,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10535417700號,大永起重工程有限公司,吳信賢,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10535417800號,吳東霖(即大友起重工程行),,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10535414700號,萊肯國際股份有限公司,林英志,勞動基準法第30條第1項;勞動基準法第30條第6項,正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/09,北市勞動字第10535441200號,利仰實業有限公司,廖述相,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/09,北市勞動字第10535441000號,台灣誠屋股份有限公司,笠井政志,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/11/30,105/09/09,北市勞動字第10535441800號,士東企業有限公司,莊金城,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10536136400號,力豐國際資產管理顧問有限公司,覃麗麗,勞動基準法第27條,不依主管機關限期給付令之期限給付工資,
105/11/30,105/09/09,北市勞動字第10535412300號,妞時尚股份有限公司,王憲邦,勞動基準法第23條第1項;勞動基準法第24條,工資未定期給付勞工;延長工作時間未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10535377000號,三多房屋仲介有限公司,王森裕,勞動基準法第21條第1項;勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第36條,未達基本工資;正常工時超過法令規定;未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/11/30,105/09/09,北市勞動字第10535416200號,妍姿企業有限公司,蔡裕惠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/09,北市勞動字第10535376300號,先得利資訊科技股份有限公司,張瓊月,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,
105/11/30,105/09/09,北市勞動字第10535441700號,觀點企業管理顧問股份有限公司,鄒光華,勞動基準法第30條第5項;勞動基準法第36條,未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假,
105/11/30,105/09/09,北市勞動字第10535376400號,睿馬企業股份有限公司,林新育,勞動基準法第22條第2項,工資未全額給付給勞工,
105/11/30,105/09/09,北市勞動字第10535375500號,合作金庫商業銀行股份有限公司,廖燦昌,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/10,北市勞動字第10535407500號,崇躍實業股份有限公司,黃崇信,勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項,延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/11/30,105/09/10,北市勞動字第10535414900號,陳素珍(即御膳園小吃店),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/10,北市勞動字第10535420200號,弘雅圖書股份有限公司,劉念華,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/11/30,105/09/10,北市勞動字第10535413400號,得軼國際股份有限公司,許信文,勞動基準法第30條第1項;勞動基準法第30條第6項,正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/10,北市勞動字第10535439300號,台灣蘭陽發展股份有限公司,李玉光,勞動基準法第37條,依規定應放假之日未予休假,
105/11/30,105/09/10,北市勞動字第10535457900號,艾菲爾企業有限公司,林惠敏,勞動基準法第23條第1項,工資未定期給付勞工,
105/11/30,105/09/10,北市勞動字第10538296300號,環球美食有限公司,童大維,勞動基準法第35條;勞動基準法第36條;勞動基準法第39條,勞工繼續工作四小時未給予至少三十分鐘之休息;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/11/30,105/09/12,北市勞動字第10535388200號,永豐金租賃股份有限公司,鍾敏敏,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/12,北市勞動字第10535400000號,瑟琳娜美容有限公司,藤本�韝l,勞動基準法第30條第6項;勞動基準法第39條,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資,
105/11/30,105/09/12,北市勞動字第10535413600號,誼誠工程有限公司,林德平,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/12,北市勞動字第10535454600號,丞燕國際股份有限公司,黎林新瑢,勞動基準法第24條;勞動基準法第30條第6項,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/12,北市勞動字第10535455600號,昱泉國際股份有限公司,許書綺,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/11/30,105/09/12,北市勞動字第10535373400號,泉心健康休閒事業股份有限公司,鄭如芬,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/11/30,105/09/12,北市勞動字第10538630800號,財團法人第一社會福利基金會,柴松林,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/13,北市勞動字第10535456700號,財團法人台灣世界展望會,黃台芬,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/11/30,105/09/13,北市勞動字第10535455400號,華益參藥行有限公司,陳秀珠,勞動基準法第30條第1項,正常工時超過法令規定,
105/11/30,105/09/13,北市勞動字第10537912500號,台灣達盟財務管理顧問有限公司,MARK JOHN O'SULLIVAN,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/13,北市勞動字第10538054100號,甦芙美有限公司,傅雪英,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第39條,工資未全額給付給勞工;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/11/30,105/09/13,北市勞動字第10538632300號,台灣之星電信股份有限公司,趙國帥,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/14,北市勞動字第10530354300號,彩富電子股份有限公司,陳春生,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/14,北市勞動字第10535401400號,金合發鋼鐵股份有限公司,陳鴻智,勞動基準法第30條第1項,正常工時超過法令規定,
105/11/30,105/09/14,北市勞動字第10535400300號,互盛股份有限公司,廖慶章,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/14,北市勞動字第10538172900號,鉅龍旅行社有限公司,薄文甫,勞動基準法第30條第1項,正常工時超過法令規定,
105/11/30,105/09/19,北市勞動字第10535408600號,珍勝企業有限公司,李瑞琴,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/20,北市勞動字第10538306400號,財團法人伊甸社會福利基金會,葉瀛賓,勞動基準法第32條第2項;勞動基準法第35條,延長工作時間超過法令規定;勞工繼續工作四小時未給予至少三十分鐘之休息,
105/11/30,105/09/21,北市勞動字第10535417400號,原創互動行銷股份有限公司,陳育民,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/21,北市勞動字第10535441900號,益登科技股份有限公司,曾禹旖,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/21,北市勞動字第10535455300號,香港商可口可樂有限公司台灣分公司,唐翰明,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/21,北市勞動字第10538188800號,魏鳳鈴（即成鈴彥商行）,,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/11/30,105/09/21,北市勞動字第10535426000號,陳文慶（即慶昇中醫診所）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/21,北市勞動字第10535475200號,宏鴻企業有限公司,高秋鴻,勞動基準法第30條第1項,正常工時超過法令規定,
105/11/30,105/09/21,北市勞動字第10535465700號,田晴敏(即馥郁花甲美睫造型坊),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/21,北市勞動字第10535440900號,味全食品工業股份有限公司,陳永清,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/21,北市勞動字第10538682900號,張立平(即君綺診所),,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/22,北市勞動字第10535400700號,光寶科技股份有限公司,宋恭源,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/22,北市勞動字第10538681300號,佳正國際股份有限公司,陳恒恕,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/22,北市勞動字第10535399200號,敦煌書局股份有限公司,陳文良,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/23,北市勞動字第10535454900號,鈞豐科技有限公司,林子筠,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第37條,工資未全額給付給勞工;延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/11/30,105/09/23,北市勞動字第10538186500號,東京都保全股份有限公司,吉田裕幸,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/11/30,105/09/23,北市勞動字第10535456500號,怡客咖啡股份有限公司,許金龍,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/23,北市勞動字第10535456600號,福容大飯店股份有限公司,郭美珠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/23,北市勞動字第10538900000號,鍗寶貿易有限公司,林瓊珠,勞動基準法第27條,不依主管機關限期給付令之期限給付工資,
105/11/30,105/09/26,北市勞動字第10535455000號,億泰興電子股份有限公司,李益仁,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/26,北市勞動字第10537986500號,美商網基股份有限公司台灣分公司,溫書文,勞動基準法第30條第5項;勞動基準法第39條;勞動基準法第70條,未依規定置備勞工出勤紀錄;假日工資未給或於休假日工作未依規定加給工資;僱用勞工人數在三十人以上，未訂立工作規則並報請主管機關核備,
105/11/30,105/09/26,北市勞動字第10535479200號,華鼎生技顧問股份有限公司,簡銘達,勞動基準法第22條第2項,工資未全額給付給勞工,
105/11/30,105/09/26,北市勞動字第10535464800號,阿里巴巴食品有限公司,李秋蓮,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/26,北市勞動字第10535407200號,崇友實業股份有限公司,唐伯龍,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/26,北市勞動字第10535416000號,新協大車業有限公司,張黃玉梅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/26,北市勞動字第10541568200號,悍威汽車有限公司,廖秉健,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/26,北市勞動字第10542147900號,國興保全股份有限公司,王惠昌,勞動基準法第21條第1項;勞動基準法第22條第2項,未達基本工資;工資未全額給付給勞工,
105/11/30,105/09/26,北市勞動字第10535417300號,新加坡商聖智學習亞洲私人有限公司台灣分公司,李自勇,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/26,北市勞動字第10535408400號,臺北市私立學盟文理短期補習班,趙國安,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/11/30,105/09/29,北市勞動字第10535466200號,威曦有限公司,李明娟,勞動基準法第23條第1項;勞動基準法第24條,工資未定期給付勞工;延長工作時間未依規定加給工資,
105/11/30,105/09/29,北市勞動字第10530354100號,叡揚資訊股份有限公司,張培鏞,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/29,北市勞動字第10535476500號,平安京茶事有限公司,蘇崇文,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第37條,正常工時超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/11/30,105/09/29,北市勞動字第10535421300號,美商安邁科技股份有限公司台灣分公司,黃柏霖,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/29,北市勞動字第10535458600號,王榮濱（即聯合醫事檢驗所）,,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/11/30,105/09/29,北市勞動字第10535412000號,國昀保全股份有限公司,林治方,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/29,北市勞動字第10535421100號,源聯營造股份有限公司,蕭瑞璋,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第30條第1項;勞動基準法第37條,工資未全額給付給勞工;工資未定期給付勞工;正常工時超過法令規定;依規定應放假之日未予休假,
105/11/30,105/09/29,北市勞動字第10535421800號,台灣奇士美化粧品股份有限公司,李永章,勞動基準法第30條第1項,正常工時超過法令規定,
105/11/30,105/09/30,北市勞動字第10535457800號,東葳科技股份有限公司,吳品儀,勞動基準法第16條第3項;勞動基準法第22條第2項;勞動基準法第30條第5項,雇主未依規定期間預告而終止契約或未給付預告期間之工資;工資未全額給付給勞工;未依規定置備勞工出勤紀錄,
105/11/30,105/09/30,北市勞動字第10535455700號,奕秀鋼鐵有限公司,邱奕仁,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/30,北市勞動字第10535465300號,曾思維(即鉅茂彩券行),,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/11/30,105/09/30,北市勞動字第10530439000號,晴空樹國際有限公司,劉秀琴,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/11/30,105/09/30,北市勞動字第10535466300號,長榮警備保全股份有限公司,陳偉銘,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/30,北市勞動字第10530353500號,理成營造工程股份有限公司,衣治凡,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/11/30,105/09/30,北市勞動字第10535404800號,上毅國際室內裝修工程股份有限公司,陳又新,勞動基準法第38條,未依規定給予特別休假,
105/11/30,105/09/30,北市勞動字第10542137000號,有志貨運物流有限公司,張秋稔,勞動基準法第30條第1項;勞動基準法第43條,正常工時超過法令規定;未按規定給予勞工病假,
105/11/30,105/09/30,北市勞動字第10535416600號,巨匠電腦股份有限公司,鍾梁權,勞動基準法第24條;勞動基準法第35條,延長工作時間未依規定加給工資;勞工繼續工作四小時未給予至少三十分鐘之休息,
105/11/30,105/09/30,北市勞動字第10542183800號,英倫梅洛赫國際股份有限公司,梁色棉,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/11/30,105/09/30,北市勞動字第10535458500號,立榮航空股份有限公司,林志忠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/11/30,105/09/30,北市勞動字第10538055000號,品客餐飲有限公司,王美霞,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,

