公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/07/29,105/04/15,北市勞動字第10531527100號,春保食品股份有限公司,陳鐘秀惠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/04/20,北市勞動字第10530338800號,尚通旅行社股份有限公司,陳思蒼,勞動基準法第24條;勞動基準法第36條;,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;,
105/07/29,105/04/26,北市勞動字第10530363500號,優愛德股份有限公司,顏明哲,勞動基準法第22條第2項;勞動基準法第32條第1項;勞動基準法第49條第1項;勞動基準法第70條,工資未全額給付給勞工;延長勞工工作時間未經工會或勞資會議同意;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;事業單位超過30人，未訂立工作規則報主管機關核備並公開揭示之,
105/07/29,105/04/28,北市勞動字第10530418300號,羅致逸(即羅致逸建築師事務所),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/04/28,北市勞動字第10530386300號,太平洋野菜工房科技股份有限公司張君豪,,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/07/29,105/05/02,北市勞動字第10530349900號,展圓國際股份有限公司,張寶鄰,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/02,北市勞動字第10530351500號,芭芭拉實業股份有限公司,陳建亨,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/02,北市勞動字第10530367600號,巫貴珍(即日正聯合會計師事務所),,勞動基準法第24條;勞動基準法第30條第1項;,延長工作時間未依規定加給工資;正常工時超過法令規定;,
105/07/29,105/05/04,北市勞動字第10530412800號,亞尼克?子工房股份有限公司,吳宗恩,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/04,北市勞動字第10530415800號,何鄭秀精(即尚通企業社),,勞動基準法第21條第1項;勞動基準法第30條第1項,未達基本工資;正常工時超過法令規定,
105/07/29,105/05/04,北市勞動字第10530431900號,安吉而股份有限公司,郭勁初,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/04,北市勞動字第10530371800號,首都大飯店股份有限公司,陳宗興,勞動基準法第30條第1項;勞動基準法第39條,正常工時超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/04,北市勞動字第10530412000號,大恭化學工業股份有限公司,鄧加惠,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/04,北市勞動字第10530371900號,陳彥宇(即金典酒吧),,勞動基準法第22條第2項;勞動基準法第30條第1項,工資未全額給付給勞工;正常工時超過法令規定,
105/07/29,105/05/05,北市勞動字第10533268200號,迪揚工程有限公司,黃朝陽,勞動基準法第59條第1項第4款,未按規定給予職業災害死亡補償,
105/07/29,105/05/05,北市勞動字第10530380300號,慶隆起重工程有限公司,鍾寶治,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/05,北市勞動字第10530391000號,大南汽車股份有限公司,黃奕炳,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/05,北市勞動字第10530380200號,樺品國際有限公司,曾俊豪,勞動基準法第22條第2項;勞動基準法第24條,工資未全額給付給勞工;延長工作時間未依規定加給工資,
105/07/29,105/05/05,北市勞動字第10530380800號,大信觀光企業股份有限公司,林文東,勞動基準法第22條第2項;勞動基準法第32條第1項;勞動基準法第39條,工資未全額給付給勞工;延長勞工工作時間未經工會或勞資會議同意;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/05,北市勞動字第10530399300號,真好玩娛樂科技股份有限公司,周玄昆,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/07/29,105/05/05,北市勞動字第10530417600號,紅錵餐廳股份有限公司,張東碧,勞動基準法第30條第1項;勞動基準法第38條,正常工時超過法令規定;未依規定給予特別休假,
105/07/29,105/05/05,北市勞動字第10531594500號,上斯公寓大廈管理維護有限公司,戴鈺珊,勞動基準法第36條;勞動基準法第30條第1項,每七日中未有一日之休息作為例假;正常工時超過法令規定,
105/07/29,105/05/06,北市勞動字第10530404100號,黃世昌(即好佳小吃店),,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/07/29,105/05/06,北市勞動字第10530412600號,宏泰建設股份有限公司,林堉璘,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/06,北市勞動字第10533747400號,泰和清潔事業有限公司,吳榮發,勞動基準法第32條第1項;勞動基準法第36條,延長勞工工作時間未經工會或勞資會議同意;每七日中未有一日之休息作為例假,
105/07/29,105/05/06,北市勞動字第10530431300號,安杰國際保全股份有限公司,蔡欣怡,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/06,北市勞動字第10530386100號,雲展科技股份有限公司,張進國,勞動基準法第16條第3項;勞動基準法第22條第2項,雇主未依規定期間預告而終止契約或未給付預告期間之工資;工資未全額給付給勞工,
105/07/29,105/05/09,北市勞動字第10530443900號,劉培森(即劉培森建築師事務所),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/09,北市勞動字第10530446300號,詮弘科技有限公司,馮全嵩,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/09,北市勞動字第10530396800號,台灣賓士資融股份有限公司,亨格禮,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/09,北市勞動字第10530386200號,十藝軒企業有限公司,吳聰明,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/07/29,105/05/09,北市勞動字第10530401500號,鑫凰實業有限公司,魏勝揮,勞動基準法第30條第1項;勞動基準法第38條,正常工時超過法令規定;未依規定給予特別休假,
105/07/29,105/05/09,北市勞動字第10530382400號,邦益工程有限公司,李秀娟,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/10,北市勞動字第10530380500號,歐格實業有限公司,李邗,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/11,北市勞動字第10530380900號,強固保全股份有限公司,湯永郎,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/07/29,105/05/11,北市勞動字第10530396900號,皜驊股份有限公司,卓芷聿,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/11,北市勞動字第10530385200號,本家股份有限公司,邱仕?,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/11,北市勞動字第10530385500號,臺北市私立法泉老人長期照顧中心（養護型）,陳慧紅,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/11,北市勞動字第10530390900號,簡榮宏（即魅力必緹診所）,,勞動基準法第38條,未依規定給予特別休假,
105/07/29,105/05/11,北市勞動字第10530413000號,吉帝旅行社有限公司,王文瑛,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第39條,延長工作時間未依規定加給工資;正常工時超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/12,北市勞動字第10530443600號,依戀探索承德旅館股份有限公司,許又仁,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/12,北市勞動字第10530428800號,裕利股份有限公司,許待明,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/12,北市勞動字第10530442900號,水源福利會館股份有限公司,周戊彬,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/12,北市勞動字第10535991700號,台灣億滋股份有限公司,陳利來,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/12,北市勞動字第10530442400號,台北市民權社區管理委員會,王美華,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/12,北市勞動字第10530432200號,佳禾貿易有限公司,許春塗,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/07/29,105/05/12,北市勞動字第10530417500號,台業保全股份有限公司,莊碩鴻,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/12,北市勞動字第10530444100號,固鈦汽車材料有限公司,陳益源,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/12,北市勞動字第10530418200號,台灣卡瓦股份有限公司,Henner Witte,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/12,北市勞動字第10530443300號,台造貿易有限公司,卓飛燕,勞動基準法第30條第6項;勞動基準法第38條,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;未依規定給予特別休假,
105/07/29,105/05/12,北市勞動字第10530404300號,金英培(即首爾牛骨湯小吃店),,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/12,北市勞動字第10530446500號,美商雅詩蘭黛股份有限公司台灣分公司,陳國憫,勞動基準法第36條;勞動基準法第49條第5項,每七日中未有一日之休息作為例假;使妊娠期間之女性勞工於午後十時至翌晨六時之間工作,
105/07/29,105/05/12,北市勞動字第10530437200號,陳嫦娥(即臺北市私立健全老人長期照顧中心養護型),,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/12,北市勞動字第10530401700號,恆動力有限公司,陳守謙,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/13,北市勞動字第10530390400號,香港商蘋果日報出版發展有限公司台灣分公司,葉一堅,勞動基準法第32條第3項,受裁處人因天災、事變或突發事件延長勞工工作時間，受裁處人未於24小時內通知工會,
105/07/29,105/05/13,北市勞動字第10530444900號,臺北巿私立吉祥老人長期照顧中心(養護型),黃玉珍,勞動基準法第30條第1項;勞動基準法第35條,正常工時超過法令規定;勞工繼續工作四小時，未給予至少三十分鐘之休息,
105/07/29,105/05/13,北市勞動字第10535187200號,紅耀食品有限公司,蔡文耀,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/07/29,105/05/13,北市勞動字第10530389700號,惠明事業有限公司,楊玉杰,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/13,北市勞動字第10530432300號,喜樂富興業有限公司,林梁秀琴,勞動基準法第38條,未依規定給予特別休假,
105/07/29,105/05/13,北市勞動字第10533342900號,蝶戀花旅行社有限公司,周繼弘,勞動基準法第7條第1項,未按規定置備勞工名卡,
105/07/29,105/05/16,北市勞動字第10530436600號,萬成航空科技股份有限公司,曹美香,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/16,北市勞動字第10530418400號,佳格食品股份有限公司,曹德風,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/16,北市勞動字第10530431400號,精實企業管理顧問股份有限公司,林名正,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/16,北市勞動字第10530415100號,微笑單車股份有限公司,劉金標,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/16,北市勞動字第10535194900號,欣年代食品股份有限公司,廖照雄,勞動基準法第7條第1項;勞動基準法第38條,未按規定置備勞工名卡;未依規定給予特別休假,
105/07/29,105/05/16,北市勞動字第10530412300號,亨創科技股份有限公司,洪世鴻,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/16,北市勞動字第10530436200號,今周文化事業股份有限公司,謝金河,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第39條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/16,北市勞動字第10530441800號,寒舍餐旅管理顧問股份有限公司,賴英里,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/07/29,105/05/16,北市勞動字第10533702800號,平珩國際股份有限公司,林美惠,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定,
105/07/29,105/05/17,北市勞動字第10536001500號,台灣富莉股份有限公司,葛帝奇,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第49條第1項;勞動基準法第70條,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;事業單位超過30人，未訂立工作規則報主管機關核備並公開揭示之,
105/07/29,105/05/17,北市勞動字第10530463700號,仕達營造有限公司,高進旺,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/07/29,105/05/17,北市勞動字第10530442300號,招軒有限公司,賴榮松,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/17,北市勞動字第10534138400號,全球保全股份有限公司,汪德源,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/07/29,105/05/17,北市勞動字第10534102100號,奇異島股份有限公司,周明昭,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/17,北市勞動字第10533348200號,賴清標(即昇華玻璃隔熱片行),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/17,北市勞動字第10530463600號,統展企業股份有限公司,莊再發,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/18,北市勞動字第10530437100號,元國水電工程有限公司,官元愷,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/18,北市勞動字第10530462700號,麻吉寵物用品有限公司,鄭淑鈴,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/18,北市勞動字第10530446700號,昇陽保全股份有限公司,蕭榮濱,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/18,北市勞動字第10530417100號,自由時報企業股份有限公司,吳阿明,勞動基準法第30條第1項;勞動基準法第32條第1項;勞動基準法第49條第1項,正常工時超過法令規定;延長勞工工作時間未經工會或勞資會議同意;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/07/29,105/05/18,北市勞動字第10530444700號,聞明堂食品股份有限公司,陳次闓,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/07/29,105/05/18,北市勞動字第10530429300號,哦思達股份有限公司,邱麗�@,勞動基準法第24條;勞動基準法第49條第1項,延長工作時間未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/07/29,105/05/19,北市勞動字第10530457500號,厚普有限公司,黃俊銘,勞動基準法第49條第1項,未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/07/29,105/05/19,北市勞動字第10530463000號,張凱茹(即生活家牙醫診所),,勞動基準法第35條,勞工繼續工作四小時，未給予至少三十分鐘之休息,
105/07/29,105/05/19,北市勞動字第10530395900號,五嶽保全股份有限公司,劉莉淇,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第37條,正常工時超過法令規定;延長工作時間超過法令規定;依規定應放假之日未予休假,
105/07/29,105/05/19,北市勞動字第10530417400號,禾頡物流有限公司,林秀純,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第37條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;依規定應放假之日未予休假,
105/07/29,105/05/19,北市勞動字第10530436700號,國富浩華聯合會計師事務所台北所,林志隆,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,105/05/19,北市勞動字第10530437500號,東樺工程有限公司,李東陞,勞動基準法第22條第2項,工資未全額給付給勞工,
105/07/29,105/05/20,北市勞動字第10530436400號,樂愛餐飲事業有限公司,黃文成,勞動基準法第22條第2項,工資未全額給付給勞工,
105/07/29,105/05/20,北市勞動字第10530446600號,三仲企業有限公司,曾臺青,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/20,北市勞動字第10530428600號,張仲賢（即振揚工程企業社）,,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/20,北市勞動字第10530443500號,曾永信(即曾永信建築師事務所),,勞動基準法第24條;勞動基準法第49條第1項,延長工作時間未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/07/29,105/05/23,北市勞動字第10530459200號,國際社群商務股份有限公司,邱小容,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/07/29,105/05/23,北市勞動字第10534102000號,水啟動國際實業有限公司,邱小茜,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/07/29,105/05/23,北市勞動字第10530443800號,韓媞生技股份有限公司,陳芳妹,勞動基準法第23條第1項,工資未定期給付勞工,
105/07/29,105/05/23,北市勞動字第10530459900號,伯祥國際股份有限公司,施錫基,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/23,北市勞動字第10535203000號,歐立利國際展覽設計股份有限公司,許素娟,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/07/29,105/05/24,北市勞動字第10530415600號,新光三越百貨股份有限公司,吳東興,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/24,北市勞動字第10530414900號,匯豐保全股份有限公司,吳承?,勞動基準法第21條第1項;勞動基準法第24條;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,未達基本工資;延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,
105/07/29,105/05/24,北市勞動字第10530418100號,儷奇企業有限公司,鄭載儒,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/07/29,105/05/24,北市勞動字第10530418000號,聯裕國際開發有限公司,楊怡然,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/07/29,105/05/25,北市勞動字第10530464000號,東霖興業有限公司,黃裕武,勞動基準法第22條第2項;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第49條第1項,工資未全額給付給勞工;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/07/29,105/05/25,北市勞動字第10530469500號,大同股份有限公司,林蔚山,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/25,北市勞動字第10530459700號,中華民國愛加倍社會福利關懷協會,陳美琍,勞動基準法第23條第1項,工資未定期給付勞工,
105/07/29,105/05/25,北市勞動字第10530468900號,金士曼有限公司,葉威迅,勞動基準法第23條第1項,工資未定期給付勞工,
105/07/29,105/05/25,北市勞動字第10530463300號,泰盛企業有限公司,袁陳美,勞動基準法第30條第6項;勞動基準法第32條第2項;勞動基準法第36條,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/07/29,105/05/25,北市勞動字第10530459600號,葉志偉(即捷威清潔企業社),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/25,北市勞動字第10530457100號,糖朝餐飲股份有限公司,劉鏘鏗,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/25,北市勞動字第10530437300號,劉清智(即劉媽媽涼麵),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/07/29,105/05/25,北市勞動字第10530464100號,芝奇國際實業股份有限公司,黃于珍,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/07/29,105/05/25,北市勞動字第10530468800號,林智宏(即飛租不可企業商行),,勞動基準法第30條第1項,正常工時超過法令規定,
105/07/29,105/05/26,北市勞動字第10530412500號,攪味國際有限公司,林嶼晟,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,
105/07/29,105/05/27,北市勞動字第10530431200號,林暐倫(即米格科技企業社),,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第35條,正常工時超過法令規定;未依規定置備勞工出勤紀錄;勞工繼續工作四小時，未給予至少三十分鐘之休息,
105/07/29,105/05/27,北市勞動字第10535985600號,葛洛莉美容國際有限公司,楊永源,勞動基準法第68條,技術生人數超過勞工人數四分之一,
105/07/29,105/05/27,北市勞動字第10530428400號,姜寶慶(即凱美大樓管理委員會),,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/07/29,105/05/27,北市勞動字第10530429000號,邱建智,,勞動基準法第22條第2項,工資未全額給付給勞工,
105/07/29,105/05/30,北市勞動字第10530431800號,寶悍運動平台股份有限公司,盧金柱,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/07/29,105/05/31,北市勞動字第10530441700號,悅電通信工程有限公司,高梅南,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/07/29,104/10/20,府勞動字第10435857000號,惠康百貨股份有限公司,朱秉志,勞動基準法第24條,延長工作時間未依規定加給工資,
105/07/29,104/10/27,府勞動字第10436709300號,?豐(台灣)商業銀行股份有限公司,黃碧娟,勞動基準法第24條,延長工作時間未依規定加給工資,
