公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/09/30,105/07/04,北市勞動字第10530549900號,鑫漢企業有限公司,陳俊男,勞動基準法第30條第1項;勞動基準法第37條;,正常工時超過法令規定;依規定應放假之日未予休假;,
105/09/30,105/07/04,北市勞動字第10530528900號,美村餐飲股份有限公司,吳慧美,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/09/30,105/07/04,北市勞動字第10530542700號,亞東工業氣體股份有限公司,徐旭平,勞動基準法第22條第2項;勞動基準法第24條;,工資未全額給付給勞工;延長工作時間未依規定加給工資;,
105/09/30,105/07/04,北市勞動字第10530548900號,棨楊餐飲股份有限公司,黃怡欣,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/04,北市勞動字第10530562500號,台灣保全股份有限公司,林伯峰,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/04,北市勞動字第10536647900號,洪裕國際股份有限公司,黃素瑛,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/04,北市勞動字第10530555300號,平原企業有限公司,吳昭平,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/05,北市勞動字第10530555200號,優加美實業有限公司,陳世斌,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/05,北市勞動字第10535667200號,三軍總醫院松山分院附設民眾診療服務處,李俊德,勞動基準法第24條;勞動基準法第30條第6項;,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/05,北市勞動字第10530549700號,集阡有限公司,邱玉玲,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/05,北市勞動字第10530553200號,巍昌兄弟股份有限公司,林峰立,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/07,北市勞動字第10530510100號,許源達（即許源達企業社）,,勞動基準法第24條;勞動基準法第36條;,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;,
105/09/30,105/07/07,北市勞動字第10536125900號,台灣銘物企業股份有限公司,鄭豊保,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/09/30,105/07/11,北市勞動字第10530585700號,英騰保全股份有限公司,李庭豪,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/11,北市勞動字第10530514300號,思泊客國際股份有限公司,林仁德,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條;,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/09/30,105/07/11,北市勞動字第10530542400號,嶄富科技企業有限公司,余明芳,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/09/30,105/07/11,北市勞動字第10530566200號,萬成航空科技股份有限公司,曹美香,勞動基準法第39條;,假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/11,北市勞動字第10536665900號,國立政治大學,周行一,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530533900號,誠隆汽車股份有限公司,劉橫山,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530560000號,霖園公寓大廈管理維護股份有限公司,顏金發,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第38條;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未依規定給予特別休假;,
105/09/30,105/07/12,北市勞動字第10535637200號,東京都保全股份有限公司,吉田裕幸,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530549600號,中興大業巴士股份有限公司,呂奇龍,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/12,北市勞動字第10530553800號,泰安醫院,應?煇,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530534400號,李松良（即李松良商標代理人）,,勞動基準法第37條;,依規定應放假之日未予休假;,
105/09/30,105/07/12,北市勞動字第10530566600號,明智網路服務有限公司,張錦皇,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530549100號,許寶秀(即儷莎花坊),,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/12,北市勞動字第10530555100號,台騑聯運股份有限公司,蘇文玉,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第32條第2項;,工資未全額給付給勞工;延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/09/30,105/07/12,北市勞動字第10536703700號,冠恆?合會計師事務所,張進德,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/09/30,105/07/12,北市勞動字第10530555700號,保誠人壽保險股份有限公司,劉添,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/12,北市勞動字第10533358500號,葉守義,,勞動基準法第59條第1項第4款;,未按規定給予職業災害死亡補償;,
105/09/30,105/07/12,北市勞動字第10530553400號,台灣橫河股份有限公司,修約翰,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/09/30,105/07/12,北市勞動字第10530554000號,吳慧芳(即紅之造型美容美髮名店),,勞動基準法第21條第1項;勞動基準法第30條第1項;勞動基準法第37條;勞動基準法第43條;,未達基本工資;正常工時超過法令規定;依規定應放假之日未予休假;未按規定給予勞工病假;,
105/09/30,105/07/12,北市勞動字第10535647500號,仁康醫院,康義勝,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/12,北市勞動字第10530563200號,美商達信保險經紀人股份有限公司台灣分公司,毛卓人,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/12,北市勞動字第10530560200號,誼光保全股份有限公司,林伯峰,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/12,北市勞動字第10530549000號,圓圈圈創意股份有限公司,謝志飛,勞動基準法第23條第1項;,工資未定期給付勞工;,
105/09/30,105/07/12,北市勞動字第10530585100號,比捷聯合會計師事務所,張文彥,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/12,北市勞動字第10530565400號,統智科技股份有限公司,李柏亨,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/12,北市勞動字第10530560400號,威合股份有限公司,曾昭豐,勞動基準法第30條第1項;勞動基準法第38條;勞動基準法第39條;,正常工時超過法令規定;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/12,北市勞動字第10530586000號,勁星文創媒體整合有限公司,陳子翔,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/12,北市勞動字第10530565500號,百特醫療產品股份有限公司,王明傑,勞動基準法第30條第5項;勞動基準法第32條第1項;,未依規定置備勞工出勤紀錄;延長勞工工作時間未經工會或勞資會議同意;,
105/09/30,105/07/13,北市勞動字第10536706600號,楊詔羽（即洋果影像工作室）,,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/13,北市勞動字第10530515000號,威秀影城股份有限公司,吳明憲,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第35條;勞動基準法第38條;,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;勞工繼續工作四小時未給予至少三十分鐘之休息;未依規定給予特別休假;,
105/09/30,105/07/13,北市勞動字第10530535300號,香繼光股份有限公司,黃林美碧,勞動基準法第37條;,依規定應放假之日未予休假;,
105/09/30,105/07/13,北市勞動字第10530553600號,三井日本料理餐廳有限公司,黃奕瑞,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/13,北市勞動字第10530269100號,萊爾富國際股份有限公司,汪亦祥,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/09/30,105/07/13,北市勞動字第10535277800號,台灣微米科技股份有限公司,卓世坤,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/13,北市勞動字第10533358600號,林俊旭(即莎幕瓦法式茶館),,勞動基準法第30條第6項;勞動基準法第39條;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/13,北市勞動字第10535271200號,光核娛動有限公司,王正傑,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/13,北市勞動字第10530514900號,奕登室內裝修設計工程有限公司,郭松枝,勞動基準法第24條;勞動基準法第30條第1項;,延長工作時間未依規定加給工資;正常工時超過法令規定;,
105/09/30,105/07/14,北市勞動字第10530548800號,中華民國勞工安全衛生教育協會,郭家?,勞動基準法第23條第1項;,工資未定期給付勞工;,
105/09/30,105/07/14,北市勞動字第10530562100號,國聯保全股份有限公司,楊居淳,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/14,北市勞動字第10535273700號,祥泰環境清潔工程有限公司,楊駿逸,勞動基準法第59條第1項第2款;,勞工在醫療中不能工作時，雇主未按其原領工資數額予以補償;,
105/09/30,105/07/15,北市勞動字第10530576100號,撒但股份有限公司,塗建為,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/15,北市勞動字第10530554200號,鉍富企業股份有限公司,阮永裳,勞動基準法第24條;勞動基準法第37條;,延長工作時間未依規定加給工資;依規定應放假之日未予休假;,
105/09/30,105/07/15,北市勞動字第10530575600號,薪創資訊有限公司,黃正昆,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/15,北市勞動字第10536714000號,威祺有限公司,蔡明清,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第39條;,正常工時超過法令規定;未依規定置備勞工出勤紀錄;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/15,北市勞動字第10530534000號,樂鮮數位資訊股份有限公司,Ronald Chan,勞動基準法第37條;,依規定應放假之日未予休假;,
105/09/30,105/07/15,北市勞動字第10530576400號,陳識中(即全心醫學陳醫師診所),,勞動基準法第23條第2項;勞動基準法第30條第6項;,未按規定置備勞工工資清冊;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/15,北市勞動字第10535277700號,南山人壽保險股份有限公司,杜英宗,勞動基準法第32條第1項;,延長勞工工作時間未經工會或勞資會議同意;,
105/09/30,105/07/15,北市勞資字第10537435400號,萬洲化學股份有限公司,林佑昇,勞動基準法第56條第2項;,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥;,
105/09/30,105/07/15,北市勞資字第10536739800號,台朔重工股份有限公司,林健男,勞動基準法第56條第2項;,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥;,
105/09/30,105/07/15,北市勞資字第10537351400號,信昌化學工業股份有限公司,辜成允,勞動基準法第56條第2項;,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥;,
105/09/30,105/07/15,北市勞資字第10536565100號,臺達化學工業股份有限公司,吳亦圭,勞動基準法第56條第2項;,未於每年年度終了前，估算勞工退休準備金專戶餘額並足額提撥;,
105/09/30,105/07/18,北市勞動字第10530542600號,朝比奈企業有限公司,許秀鑾,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/18,北市勞動字第10530560500號,人人公寓大廈管理維護有限公司,馬心宇,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第39條;,延長工作時間未依規定加給工資;正常工時超過法令規定;未依規定置備勞工出勤紀錄;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/18,北市勞動字第10530568400號,台灣咖哩好侍餐廳股份有限公司,山田耕司,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/19,北市勞動字第10530578900號,蔡坤誠(即千妍髮廊),,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第37條;,工資未全額給付給勞工;正常工時超過法令規定;依規定應放假之日未予休假;,
105/09/30,105/07/19,北市勞動字第10535637100號,國聯保全股份有限公司,楊居淳,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/19,北市勞動字第10530519900號,京華通運有限公司,王巍,勞動基準法第80條;,拒絕、規避或阻撓勞工檢查員依法執行職務;,
105/09/30,105/07/19,北市勞動字第10530532200號,沅傑企業有限公司,蘇進鶴,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/20,北市勞動字第10530553700號,良福保全股份有限公司,郭永宗,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/20,北市勞動字第10530535400號,益杉有限公司,高益杉,勞動基準法第30條第1項;勞動基準法第36條;,正常工時超過法令規定;每七日中未有一日之休息作為例假;,
105/09/30,105/07/20,北市勞動字第10530537400號,爾奕有限公司,陳怡光,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/21,北市勞動字第10530579900號,台灣高玉餐飲事業股份有限公司,黃林和惠,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第37條;,延長工作時間未依規定加給工資;正常工時超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假;,
105/09/30,105/07/21,北市勞動字第10530540000號,汶萊商氟立傑能源服務有限公司台灣分公司,張玉修,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/21,北市勞動字第10535286200號,域動行銷股份有限公司,徐祖詒,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/21,北市勞動字第10535284600號,尚德產業股份有限公司,程鈺惠,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/21,北市勞動字第10536736600號,正義社區管理委員會,黃鳳蓮,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/21,北市勞動字第10530563400號,瓦城泰統股份有限公司,徐承義,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/21,北市勞動字第10530235000號,九奇國際開發有限公司,王駿榮,勞動基準法第30條第1項;勞動基準法第36條;,正常工時超過法令規定;每七日中未有一日之休息作為例假;,
105/09/30,105/07/21,北市勞動字第10530542200號,大椽股份有限公司,邰中和,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/21,北市勞動字第10536125600號,奧蘭朵公關顧問有限公司,蕭夢君,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/09/30,105/07/21,北市勞動字第10536137000號,奎瑞斯企業有限公司,溫建文,勞動基準法第27條;,不依主管機關限期給付令之期限給付工資;,
105/09/30,105/07/22,北市勞動字第10530586200號,臺北市公車聯營管理委員會,吳健行,勞動基準法第9條第1項;,以定期契約雇用勞工從事繼續性工作;,
105/09/30,105/07/22,北市勞動字第10535294600號,王薇翔(即康和產後護理之家),,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/22,北市勞動字第10530539800號,柯老二糕餅有限公司,柯青山,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/09/30,105/07/25,北市勞動字第10530560300號,行家旅行社股份有限公司,海英倫,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/25,北市勞動字第10537915500號,第一商業銀行股份有限公司,蔡慶年,勞動基準法第49條第1項;,未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;,
105/09/30,105/07/25,北市勞動字第10530554400號,全統物流股份有限公司,王金俊,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/25,北市勞動字第10530547500號,盛邦國際資訊有限公司,陳韋勳,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/25,北市勞動字第10530533800號,台灣凡迪股份有限公司,德勒潘(Charles DELAPALME),勞動基準法第30條第1項;勞動基準法第30條第5項;,正常工時超過法令規定;未依規定置備勞工出勤紀錄;,
105/09/30,105/07/26,北市勞動字第10530578600號,勤業眾信聯合會計師事務所,郭政弘,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/09/30,105/07/26,北市勞動字第10535350800號,香港商史偉莎企業有限公司台灣分公司,余永堅,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/26,北市勞動字第10537920700號,網讚資訊有限公司,廖計忠,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/26,北市勞動字第10537920500號,林永正(即林永正診所),,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/09/30,105/07/27,北市勞動字第10535742200號,膳安國際股份有限公司,孟憲鎧,勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/09/30,105/07/27,北市勞動字第10530580200號,佰研生化科技股份有限公司,陳樂維,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/27,北市勞動字第10530596100號,晨星半導體股份有限公司,梁公偉,勞動基準法第24條;勞動基準法第30條第5項;,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;,
105/09/30,105/07/27,北市勞動字第10530568100號,台灣淘米科技股份有限公司,王俊博,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/27,北市勞動字第10530584700號,白色階梯攝影有限公司,邱靜華,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/27,北市勞動字第10530579000號,創意點子數位股份有限公司,陸意志,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/27,北市勞動字第10530548700號,鄭羽雯（即伊蒂絲商行）,,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/27,北市勞動字第10530584300號,若雷針織股份有限公司,吳聖宗,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/27,北市勞動字第10530560100號,瑞嘉軟體科技股份有限公司,符氣良,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項;,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;,
105/09/30,105/07/27,北市勞動字第10530585800號,聚馥園餐廳有限公司,苗惠恩,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條;,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/27,北市勞動字第10530568500號,自然美生物科技股份有限公司,蔡燕玉,勞動基準法第35條;,勞工繼續工作四小時未給予至少三十分鐘之休息;,
105/09/30,105/07/27,北市勞動字第10530580100號,林雅芳(即莎拉薩拉精緻鍋物),,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/28,北市勞動字第10530585300號,曾雅婷(即嵐嵐寶寶綠茶專賣店),,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第39條;,工資未全額給付給勞工;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/28,北市勞動字第10537943100號,青久設計有限公司,劉冠伶,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/28,北市勞動字第10537953700號,台旌景觀設計工程有限公司,陳照枝,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/09/30,105/07/28,北市勞動字第10537965900號,旭隼科技股份有限公司,謝卓明,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/09/30,105/07/28,北市勞動字第10530568200號,京星餐廳有限公司,林俊易,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/09/30,105/07/28,北市勞動字第10530559900號,艾莉詩服飾股份有限公司,李士英,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第37條;勞動基準法第38條;,正常工時超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假;未依規定給予特別休假;,
105/09/30,105/07/29,北市勞動字第10530578800號,天鷹保全股份有限公司,江金山,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/09/30,105/07/29,北市勞動字第10535365500號,李國延(即臺北市私立東湖幼兒園),,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/09/30,105/07/29,北市勞動字第10530547400號,華信航空股份有限公司,謝世謙,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/09/30,105/07/29,北市勞動字第10537965800號,貿錦產業有限公司,顏厥生,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第38條;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未依規定給予特別休假;,
105/09/30,105/07/29,北市勞動字第10535352200號,京傳企業股份有限公司,王昭仁,勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
