公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/06/20,105/04/06,北市勞動字第10530290200號,台灣欣恆美股份有限公司,謝正傑,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/06,北市勞動字第10530292500號,洪素月（即晶麒便當）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/06,北市勞動字第10530289400號,碩廷企業有限公司,胡楚楓,勞動基準法第16條第3項,雇主未依規定期間預告而終止契約或未給付預告期間之工資,
105/06/20,105/04/06,北市勞動字第10530292700號,葛洛莉美容國際有限公司,楊永源,勞動基準法第37條,依規定應放假之日未予休假,
105/06/20,105/04/06,北市勞動字第10530301400號,福克斯保全股份有限公司,游功權,勞動基準法第21條第1項,未達基本工資,
105/06/20,105/04/06,北市勞動字第10530302000號,源吉兆庵股份有限公司,岡田拓士,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/06,北市勞動字第10530292800號,職事國際有限公司,楊永源,勞動基準法第37條,依規定應放假之日未予休假,
105/06/20,105/04/06,北市勞動字第10530293000號,麗翔股份有限公司,林泰生,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/06/20,105/04/06,北市勞動字第10531508000號,黛安娜國際企業有限公司,蔡承璋,勞動基準法第37條;勞動基準法第38條,依規定應放假之日未予休假;未依規定給予特別休假,
105/06/20,105/04/06,北市勞動字第10530319200號,丸十國際企業有限公司,洪麗芬,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第37條;勞動基準法第38條,正常工時超過法令規定;每七日中未有一日之休息作為例假;依規定應放假之日未予休假;未依規定給予特別休假,
105/06/20,105/04/06,北市勞動字第10530296000號,汪錢登弟(即全家人牛排小吃店),,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/06,北市勞動字第10530290100號,中興大業巴士股份有限公司,呂奇龍,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/06,北市勞動字第10531500500號,南山人壽保險股份有限公司,杜英宗,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/06/20,105/04/07,北市勞動字第10530347800號,英商巴克萊銀行股份有限公司台北分公司,林景聰,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/07,北市勞動字第10530318700號,台灣勃肯股份有限公司,王俊賢,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/08,北市勞動字第10531514000號,台灣三菱商事股份有限公司,根本宏?,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第49條第1項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/06/20,105/04/08,北市勞動字第10530356500號,飛天數位科技有限公司,廖永淦,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/06/20,105/04/08,北市勞動字第10531505100號,遠東航空股份有限公司,張綱維,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/08,北市勞動字第10531505600號,優騰國際室內裝修設計有限公司,吳興達,勞動基準法第22條第2項;勞動基準法第30條第5項;勞動基準法第39條,工資未全額給付給勞工;未依規定置備勞工出勤紀錄;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/11,北市勞動字第10531809400號,香港商蘋果日報出版發展有限公司台灣分公司,葉一堅,勞動基準法第30條第1項,正常工時超過法令規定,
105/06/20,105/04/11,北市勞動字第10530348000號,永安觀光事業股份有限公司,陳昱如,勞動基準法第37條,依規定應放假之日未予休假,
105/06/20,105/04/11,北市勞動字第10530326300號,傅聖育（即景美阿里郎韓式料理）,,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/11,北市勞動字第10530319500號,民生漾行股份有限公司,余振民,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/06/20,105/04/12,北市勞動字第10531835900號,豪泰汽車客運股份有限公司,周文蘭,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第39條,正常工時超過法令規定;未依規定置備勞工出勤紀錄;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/12,北市勞動字第10531812600號,財團法人中衛發展中心,佘日新,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/12,北市勞動字第10531838400號,統聯汽車客運股份有限公司,呂奇?,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/12,北市勞動字第10530356300號,北智捷汽車股份有限公司,胡開昌,勞動基準法第30條第1項;勞動基準法第30條第5項,正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/06/20,105/04/12,北市勞動字第10530362900號,禮麗國際有限公司,李少麗,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/12,北市勞動字第10530356900號,宏觀視覺設計有限公司,鍾志宏,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/12,北市勞動字第10530312800號,瑟琳娜美容有限公司,藤本�韝l,勞動基準法第30條第1項,正常工時超過法令規定,
105/06/20,105/04/12,北市勞動字第10530332900號,麗儀服飾實業股份有限公司,張秋吉,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第36條,延長工作時間未依規定加給工資;正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/12,北市勞動字第10530347500號,凱越貿易有限公司,李圳雄,勞動基準法第38條,未依規定給予特別休假,
105/06/20,105/04/12,北市勞動字第10533366200號,歐艾斯公寓大廈管理維護股份有限公司,蔡培,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/13,北市勞動字第10530348300號,大福小客車租賃股份有限公司,林家弘,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/13,北市勞動字第10530311800號,錏洲娛樂機械有限公司,許正良,勞動基準法第30條第1項,正常工時超過法令規定,
105/06/20,105/04/13,北市勞動字第10530339100號,彩色世界國際有限公司,翁義璋,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/14,北市勞動字第10531973500號,民間全民電視股份有限公司,田再庭,勞動基準法第30條第5項;勞動基準法第32條第2項;勞動基準法第32條第1項,未依規定置備勞工出勤紀錄;延長工作時間超過法令規定;延長勞工工作時間未經工會或勞資會議同意,
105/06/20,105/04/14,北市勞動字第10533266300號,台南擔仔麵股份有限公司,周文保,勞動基準法第36條;勞動基準法第32條第2項;勞動基準法第24條;勞動基準法第39條;勞動基準法第30條第1項,每七日中未有一日之休息作為例假;延長工作時間超過法令規定;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;正常工時超過法令規定,
105/06/20,105/04/14,北市勞動字第10531527900號,禾寶醫療器材股份有限公司,林國堂,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定,
105/06/20,105/04/14,北市勞動字第10530332500號,車麗屋汽車百貨股份有限公司,卓豐閔,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第1項,工資未全額給付給勞工;延長工作時間未依規定加給;工資正常工時超過法令規定,
105/06/20,105/04/14,北市勞動字第10531527200號,英莩留學服務股份有限公司,凌昆斯,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第70條,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;事業單位超過30人，未訂立工作規則報主管機關核備並公開揭示之,
105/06/20,105/04/15,北市勞動字第10530365600號,國立陽明大學,梁賡義,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/15,北市勞動字第10530399700號,北都數位有線電視股份有限公司,林冠羽,勞動基準法第24條;勞動基準法第36條,每七日中未有一日之休息作為例假;延長工作時間未依規定加給工資,
105/06/20,105/04/15,北市勞動字第10530334300號,瓦薩美式餐飲有限公司,徐和森,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/15,北市勞動字第10530338700號,美商視龍有限公司台灣分公司,林勍翊,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/15,北市勞動字第10531527100號,春保食品股份有限公司,陳鐘秀惠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/18,北市勞動字第10531533800號,台灣高速鐵路股份有限公司,劉維琪,勞動基準法第39條;勞動基準法第37條,假日工資未給或於休假日工作未依規定加給工資;依規定應放假之日未予休假,
105/06/20,105/04/19,北市勞動字第10510715500號,銓閎有限公司,許秀蓁,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/20,北市勞動字第10530335300號,伯朗咖啡股份有限公司,李玉鼎,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/20,北市勞動字第10530338800號,尚通旅行社股份有限公司,陳思蒼,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,
105/06/20,105/04/20,北市勞動字第10530332800號,綠廾院實業有限公司,黃坤旺,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/20,北市勞動字第10530333100號,張偉幸(即張偉幸建築師事務所),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/06/20,105/04/21,北市勞動字第10530404400號,遠東航空股份有限公司,張綱維,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/06/20,105/04/21,北市勞動字第10530365700號,富威科技股份有限公司,曾國棟,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,
105/06/20,105/04/21,北市勞動字第10530380400號,高砂紡織股份有限公司,周正剛,勞動基準法第23條第1項,工資未定期給付勞工,
105/06/20,105/04/21,北市勞動字第10531955100號,熙尚公關顧問有限公司,曾艾芸,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/22,北市勞動字第10530224000號,己愛眼鏡有限公司,施己東,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/06/20,105/04/25,北市勞動字第10531924300號,夏商國際工程有限公司,賴意欣,勞動基準法第59條第4款,未按規定給予職業災害死亡補償,
105/06/20,105/04/26,北市勞動字第10530396500號,展業國際行銷股份有限公司,陳習全,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10508161600號,台灣施舒雅美容世界股份有限公司,須藤政子,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10530335100號,高樂餐飲事業股份有限公司,秦明福,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/06/20,105/04/26,北市勞動字第10530366000號,暢想數位有限公司,洪紀瑄,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/06/20,105/04/26,北市勞動字第10530390500號,普威實業股份有限公司,郭淑雲,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10530381100號,亞洲時尚股份有限公司,陳守華,勞動基準法第23條第1項,工資未定期給付勞工,
105/06/20,105/04/26,北市勞動字第10530399200號,鳳彬企業有限公司,劉世彬,勞動基準法第38條,未依規定給予特別休假,
105/06/20,105/04/26,北市勞動字第10530382600號,冠?股份有限公司,丁洋機,勞動基準法第30條第5項;勞動基準法第24條,未依規定置備勞工出勤紀錄;延長工作時間未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10530404000號,東遠國際有限公司,陳慕珊,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/26,北市勞動字第10530396600號,品華開發股份有限公司,張茂松,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10530415300號,香港商楷思培有限公司臺灣分公司,鄭偉雄,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10530357300號,寀奕國際股份有限公司,沈裕雄,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10530363500號,優愛德股份有限公司,顏明哲,勞動基準法第22條第2項;勞動基準法第32條第1項;勞動基準法第49條第1項;勞動基準法第70條,工資未全額給付給勞工;延長勞工工作時間;未經工會或勞資會議同意未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;事業單位超過30人，未訂立工作規則報主管機關核備並公開揭示之,
105/06/20,105/04/26,北市勞動字第10530399900號,港記酥皇有限公司,簡梅音,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10536050300號,柯經一(即中國青年救國團劍潭海外青年活動中心),,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/06/20,105/04/26,北市勞動字第10530356600號,來多國際企業股份有限公司,黃文裕,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第39條,工資未全額給付給勞工;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10533366300號,大地假期旅行社有限公司,曾材樺,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10530381400號,高倪雪(即臺北市私立景安老人長期照顧中心養護型),,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10530349000號,原始碼智慧股份有限公司,曾世喬,勞動基準法第23條第1項,工資未定期給付勞工,
105/06/20,105/04/26,北市勞動字第10530399800號,吳米加(即臺北市私立美安老人長期照顧中心養護型),,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/06/20,105/04/26,北市勞動字第10530385300號,趙穎涵(即台北溙小吃店),,勞動基準法第30條第1項;勞動基準法第30條第6項;勞動基準法第39條,正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/26,北市勞動字第10530390700號,陳妍名(即好遞食美食坊),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/26,北市勞動字第10530335500號,曜美國際美業有限公司,李寶琳,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/27,北市勞動字第10530397100號,咖碼股份有限公司,許建珠,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/27,北市勞動字第10530404600號,匯僑室內裝修設計有限公司,王秀卿,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/06/20,105/04/27,北市勞動字第10530386600號,游雯淇(即米騰造型工作室),,勞動基準法第30條第1項,正常工時超過法令規定,
105/06/20,105/04/27,北市勞動字第10530380100號,豐晨貿易股份有限公司,許婕穎,勞動基準法第30條第1項;勞動基準法第30條第1項,正常工時超過法令規定;正常工時超過法令規定,
105/06/20,105/04/27,北市勞動字第10530381900號,森那美起亞汽車股份有限公司,何國文,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10530398900號,白色階梯攝影有限公司,邱靜華,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10530415000號,香港商雅虎資訊股份有限公司台灣分公司,鄒開蓮,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/27,北市勞動字第10531572200號,鍾和春(即涵漾工作室),,勞動基準法第22條第2項,工資未全額給付給勞工,
105/06/20,105/04/27,北市勞動字第10530382000號,威星國際有限公司,洪明海,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/06/20,105/04/27,北市勞動字第10530380600號,優購愛馬機車精品股份有限公司,蔡林麗禎,勞動基準法第22條第2項;勞動基準法第37條;勞動基準法第38條;勞動基準法第30條第6項,工資未全額給付給勞工;依規定應放假之日未予休假;未依規定給予特別休假;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/06/20,105/04/27,北市勞動字第10530404200號,興煒貿易有限公司,鄭立賢,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
105/06/20,105/04/27,北市勞動字第10530372000號,張瑜美(即長榮中醫診所),,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10530390200號,荷蘭商?拉股份有限公司台灣分公司,陸嘉林,勞動基準法第35條;勞動基準法第37條,勞工繼續工作四小時，未給予至少三十分鐘之休息;依規定應放假之日未予休假,
105/06/20,105/04/27,北市勞動字第10530396100號,國裕開發股份有限公司,林鴻道,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10533199400號,饗賓餐旅事業股份有限公司,陳?昌,勞動基準法第30條第1項;勞動基準法第32條第1項;勞動基準法第39條;勞動基準法第49條第1項,正常工時超過法令規定;延長勞工工作時間未經工會或勞資會議同意;假日工資未給或於休假日工作未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/06/20,105/04/27,北市勞動字第10530352600號,興富發建設股份有限公司,鄭志隆,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10530363800號,京華世界鑽石股份有限公司,柯朝祥,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/06/20,105/04/27,北市勞動字第10530399000號,宇加有限公司,陳金蘭,勞動基準法第30條第1項;勞動基準法第39條,正常工時超過法令規定;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/27,北市勞動字第10530386500號,喜上攝影有限公司,劉雀如,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/27,北市勞動字第10530357000號,怡盛公寓大廈管理維護股份有限公司,莊子慧,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/28,北市勞動字第10530352400號,北門旅社有限公司,韋建華,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/06/20,105/04/28,北市勞動字第10530365800號,台北濱江有限公司,陳立紘,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/06/20,105/04/28,北市勞動字第10530385900號,普鴻資訊股份有限公司,林群國,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/28,北市勞動字第10530418300號,羅致逸(即羅致逸建築師事務所),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/06/20,105/04/28,北市勞動字第10530386300號,太平洋野菜工房科技股份有限公司,張君豪,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/06/20,105/04/28,北市勞動字第10533345500號,博威文具企業有限公司,楊光明,勞動基準法第37條;勞動基準法第38條,依規定應放假之日未予休假;未依規定給予特別休假,
105/06/20,105/04/28,北市勞動字第10530380000號,和碩聯合科技股份有限公司,童子賢,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/06/20,105/04/28,北市勞動字第10531571500號,萬誠科技股份有限公司,賴虹伶,勞動基準法第24條,延長工作時間未依規定加給工資,
105/06/20,105/04/29,北市勞動字第10508111100號,潘俊榮(即水手清潔用品材料行),,勞動基準法第23條第2項;勞動基準法第30條第5項,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/06/20,105/04/29,北市勞動字第10530412200號,財團法人生命傳播文化志業基金會,黃榮享,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/06/20,105/04/29,北市勞動字第10530348200號,凱基證券股份有限公司,許道義,勞動基準法第22條第2項,工資未全額給付給勞工,
