公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/08/30,105/06/01,北市勞動字第10530444400號,元群實業有限公司,潘明洲,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/01,北市勞動字第10530475200號,蔡幸螢(即跳舞山羊精品咖啡館),,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/01,北市勞動字第10530458400號,黃政義(即臺北市私立建順老人長期照顧中心養護型),,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/01,北市勞動字第10530473700號,臺北市政府社會局委託天主教耕莘醫療財團法人永和耕莘醫院經營管理臺北市至善老人安養護中心,鄒繼群,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/01,北市勞動字第10530442500號,朱家豪,,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/01,北市勞動字第10535588500號,翁至廷（即神威複印輸出社）,,勞動基準法第23條第2項;,未按規定置備勞工工資清冊;,
105/08/30,105/06/02,北市勞動字第10530465000號,福華大飯店股份有限公司,廖慧明,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/02,北市勞動字第10530474000號,杜世輝(即四平手工饅頭),,勞動基準法第23條第2項;勞動基準法第35條;,未按規定置備勞工工資清冊;勞工繼續工作四小時未給予至少三十分鐘之休息;,
105/08/30,105/06/02,北市勞動字第10530486100號,萊爾康有限公司,鄭玲娟,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/02,北市勞動字第10530480600號,蕭桂煜(即創健診所),,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/08/30,105/06/03,北市勞動字第10530464800號,東京餐廳工坊有限公司,渡邊仁,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/03,北市勞動字第10535615400號,岱亞國際時尚有限公司,楊麗敏,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/04,北市勞動字第10534117000號,英華達股份有限公司,張景嵩,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/04,北市勞動字第10530488300號,江孝康(即佳香點心大王),,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/06,北市勞動字第10530519800號,泉興清潔有限公司,蘇柏園,勞動基準法第30條第1項;勞動基準法第36條;,正常工時超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/06,北市勞動字第10530447900號,北智捷汽車股份有限公司,胡開昌,勞動基準法第22條第2項;勞動基準法第30條第6項;,工資未全額給付給勞工;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/06,北市勞動字第10534263300號,天鷹保全股份有限公司,歐憲瑜,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/06,北市勞動字第10530516100號,吳仁嘉(即泓仁診所),,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/06,北市勞動字第10530514800號,福氣餐館,林金鐘,勞動基準法第30條第1項;勞動基準法第30條第6項;,正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/06,北市勞動字第10530514600號,福氣來企業有限公司,林金鐘,勞動基準法第30條第1項;勞動基準法第30條第6項;,正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/06,北市勞動字第10530488100號,理成營造工程股份有限公司,衣治凡,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/06,北市勞動字第10530482900號,太平洋崇光百貨股份有限公司,黃晴雯,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/06,北市勞動字第10530473500號,鄭佳琳(即大直健康藥局),,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/06,北市勞動字第10530474300號,鼎皇麻辣火鍋店,葉美玉,勞動基準法第24條;勞動基準法第38條;,延長工作時間未依規定加給工資;未依規定給予特別休假;,
105/08/30,105/06/06,北市勞動字第10530516000號,泰街頭餐飲有限公司,陳衍璋,勞動基準法第30條第1項;勞動基準法第32條第2項;,正常工時超過法令規定;延長工作時間超過法令規定;,
105/08/30,105/06/06,北市勞動字第10530487700號,中華民國汽車貨運商業同業公會全國聯合會,邱顯欽,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/06,北市勞動字第10535221900號,李增鋅（即光影工作坊）,,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/06,北市勞動字第10535220900號,源源有限公司,黃俊銘,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第37條;,延長工作時間未依規定加給工資;正常工時超過法令規定;依規定應放假之日未予休假;,
105/08/30,105/06/06,北市勞動字第10530473800號,美商普思科技股份有限公司台灣分公司,傑佛瑞謝,勞動基準法第24條;勞動基準法第30條第5項;,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;,
105/08/30,105/06/06,北市勞動字第10530497400號,費尼餐飲有限公司,徐和森,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/07,北市勞動字第10534102200號,呂文華（即名邑旅店）,,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/07,北市勞動字第10530509700號,德產汽車貿易股份有限公司,王長生,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/07,北市勞動字第10530458800號,財團法人第一社會福利基金會,柴松林,勞動基準法第38條;,未依規定給予特別休假;,
105/08/30,105/06/07,北市勞動字第10530480700號,台北牛乳大王企業有限公司,蔡長智,勞動基準法第30條第1項;勞動基準法第36條;,正常工時超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/07,北市勞動字第10530476600號,奧文環球科技有限公司,邱鉅權,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項;,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作;,
105/08/30,105/06/08,北市勞動字第10535185800號,財團法人台灣省私立台北仁濟院附設仁濟醫院,張英明,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/08,北市勞動字第10530486700號,長華機電股份有限公司,葉昌森,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第30條第6項;勞動基準法第39條;,延長工作時間未依規定加給工資;正常工時超過法令規定;出勤紀錄未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/08,北市勞動字第10530517400號,瑞客國際物業股份有限公司,張學亮,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/08,北市勞動字第10530475700號,百兆股份有限公司,王念秋,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/08,北市勞動字第10535224700號,力山保全股份有限公司,楊居淳,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/08,北市勞動字第10530517100號,全家便利商店股份有限公司,葉榮廷,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/08,北市勞動字第10530467500號,高樂雅國際餐飲股份有限公司,吳榮春,勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/08,北市勞動字第10530476500號,安侯建業聯合會計師事務所,于紀隆,勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/08,北市勞動字第10530531400號,幸福公寓大廈管理維護股份有限公司,馬志臣,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第24條;勞動基準法第32條第2項;,工資未全額給付給勞工;工資未定期給付勞工;延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/08,北市勞動字第10530519700號,龍輝貿易股份有限公司,陳淑華,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/13,北市勞動字第10530503400號,佐登妮絲國際股份有限公司,陳正雄,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/13,北市勞動字第10530457300號,里仁園藝有限公司,黃怡禎,勞動基準法第37條;,依規定應放假之日未予休假;,
105/08/30,105/06/14,北市勞動字第10530487900號,三立電視股份有限公司,林崑海,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第39條;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/14,北市勞動字第10530513700號,工信建設有限公司,傅鄭梅,勞動基準法第80條;,拒絕、規避或阻撓勞工檢查員依法執行職務;,
105/08/30,105/06/14,北市勞動字第10531101600號,伊林模特兒經紀股份有限公司,蔡紹中,勞動基準法第9條第1項;勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條;,以定期契約雇用勞工從事繼續性工作;正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/14,北市勞動字第10530514200號,漁拓企業股份有限公司,曾木坤,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/14,北市勞動字第10530510200號,鉲鎷現烘咖啡有限公司,何炳霖,勞動基準法第38條;,未依規定給予特別休假;,
105/08/30,105/06/14,北市勞動字第10530468700號,徐慧茵(即全昌堂中醫診所),,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/14,北市勞動字第10533357300號,謝金浚(即宗錸全能工程行),,勞動基準法第59條第1項第4款;,未按規定給予職業災害死亡補償;,
105/08/30,105/06/14,北市勞動字第10534253800號,和潤企業股份有限公司,田天明,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/14,北市勞動字第10530467100號,蓮池閣股份有限公司,黃素貞,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/08/30,105/06/14,北市勞動字第10530473600號,天鷹保全股份有限公司,歐憲瑜,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/08/30,105/06/14,北市勞動字第10530465200號,台灣亞思夢股份有限公司,中川啟,勞動基準法第37條;,依規定應放假之日未予休假;,
105/08/30,105/06/14,北市勞動字第10530500700號,度曼波餐飲有限公司,李秀英,勞動基準法第23條第1項;,工資未定期給付勞工;,
105/08/30,105/06/14,北市勞動字第10530515500號,范朝勝(即勝興玻璃隔熱片行),,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/14,北市勞動字第10530463400號,金石保全股份有限公司,姜鴻武,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/15,北市勞動字第10530467400號,許仲仁,,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/15,北市勞動字第10530516800號,偉銓營造有限公司,葉瑞文,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/15,北市勞動字第10533346100號,全真概念健康事業股份有限公司,黃友誠,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/15,北市勞動字第10530475800號,協固保養股份有限公司,陳秀碧,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/15,北市勞動字第10530513800號,社團法人中華青少年純潔運動協會,范志全,勞動基準法第23條第1項;,工資未定期給付勞工;,
105/08/30,105/06/15,北市勞動字第10530468600號,王鼎國際室內裝修有限公司,王佳琳,勞動基準法第80條;,拒絕、規避或阻撓勞工檢查員依法執行職務;,
105/08/30,105/06/16,北市勞動字第10530482600號,達宸工程實業股份有限公司,曾國豐,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/08/30,105/06/16,北市勞動字第10530464700號,金寶軒事業股份有限公司,蘇民德,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/08/30,105/06/16,北市勞動字第10530516300號,台灣防潮科技股份有限公司,郭明傳,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/17,北市勞動字第10535684700號,朝新室內裝修有限公司,李淑蓉,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/17,北市勞動字第10530467000號,麥奇數位股份有限公司,楊正大,勞動基準法第24條;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,
105/08/30,105/06/20,北市勞動字第10530467300號,財團法人法律扶助基金會,羅秉成,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/20,北市勞動字第10530539900號,匯豐汽車股份有限公司,嚴凱泰,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項;,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定;,
105/08/30,105/06/20,北市勞動字第10534254000號,仁寶電腦工業股份有限公司,許勝雄,勞動基準法第32條第2項;勞動基準法第36條;,延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/20,北市勞動字第10530540400號,這牆音樂藝文展演空間股份有限公司,傅鉛文,勞動基準法第22條第2項;,工資未全額給付給勞工;,
105/08/30,105/06/20,北市勞動字第10530474100號,雄獅旅行社股份有限公司,王文傑,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/20,北市勞動字第10530486600號,台北花苑有限公司,林美曄,勞動基準法第30條第1項;勞動基準法第39條;,正常工時超過法令規定;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/20,北市勞動字第10530532500號,林晏民(即小太陽牙醫診所),,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/21,北市勞動字第10530508300號,財團法人佛陀教育基金會,徐業鴻,勞動基準法第38條;,未依規定給予特別休假;,
105/08/30,105/06/21,北市勞動字第10530497600號,益三元國際有限公司,丁青青,勞動基準法第9條第1項;,以定期契約雇用勞工從事繼續性工作;,
105/08/30,105/06/21,北市勞動字第10535238100號,暹廚泰豐吉林有限公司,李明芢,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/21,北市勞動字第10530486300號,全速配物流股份有限公司,楊永金,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/22,北市勞動字第10530475400號,睿科網路科技有限公司,格里高利‧洛侖‧斯特勞恩,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/22,北市勞動字第10530475600號,台元小客車租賃有限公司,黃金榮,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/08/30,105/06/22,北市勞動字第10530475500號,德盛保全股份有限公司,施俐菁,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條;,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;,
105/08/30,105/06/22,北市勞動字第10530475300號,台灣貞松股份有限公司,貞松豐三,勞動基準法第39條;,假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/24,北市勞動字第10530518300號,星裕國際股份有限公司,林彥男,勞動基準法第30條第6項;,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;,
105/08/30,105/06/24,北市勞動字第10530515100號,王秋蘋,,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/27,北市勞動字第10535243000號,巨航興業有限公司,莊凱名,勞動基準法第30條第5項;勞動基準法第38條;,未依規定置備勞工出勤紀錄;未依規定給予特別休假;,
105/08/30,105/06/27,北市勞動字第10530496200號,香港商世界健身事業有限公司,柯約翰,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/27,北市勞動字第10530542800號,忠泰生活開發股份有限公司,李忠義,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/27,北市勞動字第10530515200號,和光旅運有限公司,朱春霖,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/27,北市勞動字第10533360500號,傑飛貿易股份有限公司,羅雅蕙,勞動基準法第37條;,依規定應放假之日未予休假;,
105/08/30,105/06/28,北市勞動字第10536577900號,傑康清潔有限公司,丁桂華,勞動基準法第43條;,未按規定給予勞工病假;,
105/08/30,105/06/28,北市勞動字第10530555400號,佳翔貿易有限公司,林銘振,勞動基準法第30條第5項;,未依規定置備勞工出勤紀錄;,
105/08/30,105/06/28,北市勞動字第10535684300號,首都客運股份有限公司,李博文,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/28,北市勞動字第10530482700號,衛豐保全股份有限公司,王慧明,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/28,北市勞動字第10530562900號,台灣東利多股份有限公司,粟田貴也,勞動基準法第36條;,每七日中未有一日之休息作為例假;,
105/08/30,105/06/28,北市勞動字第10530503200號,牛耳有限公司,牛效華,勞動基準法第24條;勞動基準法第39條;,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/28,北市勞動字第10530514400號,平安保全股份有限公司,陳志中,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第39條;,工資未全額給付給勞工;延長工作時間未依規定加給工資;延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/29,北市勞動字第10530549800號,百香融餐飲股份有限公司,黃丁士,勞動基準法第24條;,延長工作時間未依規定加給工資;,
105/08/30,105/06/29,北市勞動字第10530550000號,享生活餐飲有限公司,王勝志,勞動基準法第23條第1項;,工資未定期給付勞工;,
105/08/30,105/06/29,北市勞動字第10530209300號,欣樂企業股份有限公司,邱奕陵,勞動基準法第32條第2項;,延長工作時間超過法令規定;,
105/08/30,105/06/29,北市勞動字第10530513900號,黃小溱(即樺富行),,勞動基準法第22條第2項;勞動基準法第30條第5項;,工資未全額給付給勞工;未依規定置備勞工出勤紀錄;,
105/08/30,105/06/29,北市勞動字第10530508600號,金石保全股份有限公司,姜鴻武,勞動基準法第21條第1項;勞動基準法第24條;,未達基本工資;延長工作時間未依規定加給工資;,
105/08/30,105/06/30,北市勞動字第10536120100號,瑰珀翠國際有限公司,徐國偉,勞動基準法第30條第1項;,正常工時超過法令規定;,
105/08/30,105/06/30,北市勞動字第10530501000號,年代網際事業股份有限公司,練台生,勞動基準法第24條;勞動基準法第30條第2項;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第39條;,延長工作時間未依規定加給工資;採用2週變形工時，使勞工2週正常工時超過80小時;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資;,
105/08/30,105/06/30,北市勞動字第10535251400號,祥泰保全股份有限公司,鄭美雲,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第30條第5項;,工資未全額給付給勞工;延長工作時間未依規定加給工資;正常工時超過法令規定;未依規定置備勞工出勤紀錄;,

